Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
319.0,11451.0,E,ENI S.p.A.,USD,NYSE,Oil & Gas Integrated,,Energy,IT,,ENI,Stock,"['Energy', 'Oil & Gas Integrated', 'Oil & Gas - Integrated']","['TOT', 'PBR.A', 'XOM', 'BP', 'PTR', 'CVX', 'MRO', 'RDS.A']",17.84,31537553400.0,ENI S.p.A.,$,0,ENI,False,ENI,eni,"$90,000,000,031,537,500,000.00 ",,ENI,0.0,E
320.0,9124.0,EA,Electronic Arts Inc,USD,NASDAQ,Electronic Gaming & Multimedia,"Electronic Arts, Inc. develops, markets, publishes, and distributes games, content, and services for game consoles, PCs, mobile phones, and tablets worldwide. The company is headquartered in Redwood City, California and currently employs 9,700 full-time employees. The firm's games and services are based on a portfolio of intellectual property that includes established brands, such as FIFA, Madden NFL, Star Wars, Battlefield, the Sims and Need for Speed. The firm markets and sells its games and services through retail channels and through digital distribution channels. The firm's PC games and additional content can be downloaded directly through its Origin online platform, as well as through third-party online download stores. Its mobile, tablet and PC free-to-download games and additional content are available through third-party application storefronts, such as the Apple Application Store and Google Play.",Communication Services,US,1/9/1989,Electronic Arts,Stock,"['Technology', 'Electronic Gaming & Multimedia', 'Application Software']","['MSFT', 'TTWO', 'GLUU', 'ATVI', 'SNE', 'DIS', 'ZNGA', 'PTE', 'XLK']",119.78,34592104000.0,Electronic Arts Inc,$,0,Electronic Arts,False,Electronic Arts,electronic-arts,"$90,000,000,034,592,100,000.00 ",,Electronic Arts,0.0,E
321.0,10088.0,EBAY,eBay Inc,USD,NASDAQ,Retail Apparel & Specialty,"eBay, Inc. operates as a commerce company, which engages in the provision of investments and acquisitions to help enable commerce on platforms for buyers and sellers online or on mobile devices. The company is headquartered in San Jose, California and currently employs 14,000 full-time employees. The firm connects buyers and sellers around the world. Its platforms enable sellers around the world to organize and offer their inventory for sale, and buyers to find and purchase it. Its platforms are accessible through an online experience (desktop and laptop computers), from mobile devices (smartphones and tablets) and by application programming interface (API) (platform access for third-party software developers). The firm's Marketplace platforms include its online marketplace located at www.ebay.com, localized counterparts and the eBay mobile applications. The firm's StubHub platforms include its online ticket platform located at www.stubhub.com, the StubHub mobile applications and Ticketbis. The firm's Classifieds platforms include a collection of brands, such as Mobile.de, Kijiji, Gumtree, Marktplaats, eBay Kleinanzeigen and others.",Consumer Cyclical,US,9/23/1998,eBay,Stock,"['Consumer Cyclical', 'Specialty Retail', 'Retail - Apparel & Specialty']","['MSFT', 'AMZN', 'COST', 'FISV', 'OSTK', 'MELI', 'GRPN', 'EXPE', 'GOOGL']",47.71,32888363000.0,eBay Inc,$,0,eBay,False,eBay,ebay,"$90,000,000,032,888,300,000.00 ",,eBay,0.0,E
322.0,12552.0,EBR,Centrais Electricas Brasileiras S A ADR,USD,NYSE,Utilities Regulated Electric,,Utilities,BR,,Centrais Electricas Brasileiras,Stock,"['Utilities', 'Utilities - Regulated Electric', 'Utilities - Regulated']","['CIG', 'ELP', 'FE', 'ED', 'PBR', 'CPL', 'NEE', 'DUK', 'AA', 'XLU']",6.43,10073880600.0,Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one),$,0,Centrais Electricas Brasileiras,False,Centrais Electricas Brasileiras,centrais-electricas,"$90,000,000,010,073,800,000.00 ",,Centrais Electricas Brasileiras,0.0,E
323.0,12504.0,EC,Ecopetrol S.A. ADR,USD,NYSE,Oil & Gas Integrated,,Energy,,,Ecopetrol,Stock,"['Energy', 'Oil & Gas Integrated', 'Oil & Gas - Integrated']","['YPF', 'E', 'TOT', 'XOM', 'OXY', 'BP', 'PBR', 'CVX', 'MRO', 'HES']",11.07,22758037500.0,Ecopetrol S.A. American Depositary Shares,$,0,Ecopetrol,False,Ecopetrol,ecopetrol,"$90,000,000,022,758,000,000.00 ",,Ecopetrol,0.0,E
324.0,9949.0,ECL,Ecolab Inc,USD,NYSE,Specialty Chemicals,"Ecolab, Inc. engages in the provision of products and services in the field of water, hygiene, and energy. The company is headquartered in Saint Paul, Minnesota and currently employs 49,000 full-time employees. The firm's cleaning and sanitizing programs and products, pest elimination services and equipment maintenance and repair services support customers in the foodservice, food and beverage processing, hospitality, healthcare, government and education, retail, textile care and commercial facilities management sectors in over 170 countries. Its segments include Global Industrial, Global Institutional, Global Energy, Other and Corporate. Its Global Industrial segment consists of the Water, Food and Beverage, Paper and Textile Care operating units. Its Global Institutional segment consists of the Institutional, Specialty and Healthcare operating units. The Global Energy segment provides on-site and technology-driven solutions to the global drilling, oil and gas production, refining, and petrochemical industries. The firm's Other segment consists of the Pest Elimination operating units.",Basic Materials,US,1/1/1957,Ecolab,Stock,"['Basic Materials', 'Specialty Chemicals', 'Chemicals']","['GRA', 'CMD', 'CHD', 'CLX', 'IFF', 'PPG', 'PG', 'ROL', 'NEU', 'MOS']",209.83,59894923000.0,Ecolab Inc,$,0,Ecolab,False,Ecolab,ecolab,"$90,000,000,059,894,900,000.00 ",,Ecolab,0.0,E
325.0,8714.0,ED,Consolidated Edison Inc,USD,NYSE,Utilities Regulated Electric,"Consolidated Edison, Inc. operates as holding company, which through its subsidiaries engages in the business of regulated electric, gas, and steam delivery. The company is headquartered in New York City, New York and currently employs 15,307 full-time employees. The firm operates through its subsidiaries, which include Consolidated Edison Company of New York, Inc. (CECONY), Orange and Rockland Utilities, Inc. (O&R), Con Edison Clean Energy Businesses, Inc. (the Clean Energy Businesses) and Con Edison Transmission, Inc. (Con Edison Transmission). CECONY's principal business operations are its regulated electric, gas and steam delivery businesses. CECONY provides electricity, natural gas and steam to customers in New York City and Westchester County. O&R's principal business operations are its regulated electric and gas delivery businesses. The Clean Energy Businesses develop, own and operate renewable and energy infrastructure projects and provide energy-related products and services to wholesale and retail customers. Con Edison Transmission, through its subsidiaries, invests in electric transmission facilities and gas pipeline and storage facilities.",Utilities,US,6/21/1948,Consolidated Edison,Stock,"['Utilities', 'Utilities - Regulated Electric', 'Utilities - Regulated']","['NI', 'FE', 'CMS', 'PEG', 'EXC', 'D', 'SCG', 'UTL', 'ES', 'WEC', 'XLU']",81.72,27364677600.0,Consolidated Edison Inc,$,0,Consolidated Edison,False,Consolidated Edison,consolidated-edison,"$90,000,000,027,364,600,000.00 ",,Consolidated Edison,0.0,E
326.0,9838.0,EFX,Equifax Inc,USD,NYSE,Consulting Services,"Equifax, Inc. engages in the provision of information solutions and human resources business process outsourcing services. The company is headquartered in Atlanta, Georgia and currently employs 10,900 full-time employees. The company operates in four segments: U.S. Information Solutions, International, Workforce Solutions and Global Consumer Solutions. Its products and services are based on databases of consumer and business information derived from various sources, including credit, financial assets, telecommunications and utility payments, employment, income, demographic and marketing data. The company uses statistical techniques and software tools to analyze all available data, creating customized insights, decision-making solutions and processing services for its clients. The company helps consumers understand, manage and protect their personal information and make more informed financial decisions. The company also provides commercial credit risk underwriting and management solutions to online and alternative lenders, and commercial finance and leasing companies.",Industrials,US,5/11/1971,Equifax,Stock,"['Industrials', 'Business Services']","['ADP', 'FISV', 'PAYX', 'INTX', 'FICO', 'MCO', 'DNB', 'FIS', 'CLGX']",159.19,19364350000.0,Equifax Inc,$,Equifax,Equifax,False,Equifax,equifax,"$90,000,000,019,364,300,000.00 ",,Equifax,0.0,E
327.0,2286.0,EIX,Edison International,USD,NYSE,Utilities Regulated Electric,"Edison International is a renewable energy company, which through its subsidiaries, generates and distributes electric power, and invests in energy services and technologies. The company is headquartered in Rosemead, California and currently employs 12,574 full-time employees. As of December 31, 2016, SCE, a public utility, was primarily engaged in the business of supplying and delivering electricity to an approximately 50,000 square mile area of southern California. The firm is also the parent company of Edison Energy Group, Inc. (Edison Energy Group), a holding company for subsidiaries engaged in pursuing competitive business opportunities across energy services and distributed solar to commercial and industrial customers. SCE's projects include West of Devers, Mesa Substation, Alberhill System, Riverside Transmission Reliability, Eldorado-Lugo-Mohave Upgrade, Tehachapi and Coolwater-Lugo. As of December 31, 2016, the West of Devers Project consisted of upgrading and reconfiguring approximately 48 miles of existing 220 kilovolt (kV) transmission lines between the Devers, El Casco, Vista and San Bernardino substations.",Utilities,US,5/27/1926,Edison International,Stock,"['Utilities', 'Utilities - Regulated Electric', 'Utilities - Regulated']","['PCG', 'FE', 'SRE', 'AEP', 'HE', 'PNW', 'AVA', 'PNM', 'POR', 'XEL', 'XLU']",62.9,23808530400.0,Edison International,$,Edison International,Edison International,False,Edison International,edison-int,"$90,000,000,023,808,500,000.00 ",,Edison International,0.0,E
328.0,8419.0,EL,Estee Lauder Companies Inc,USD,NYSE,Household & Personal Products,"The Estée Lauder Companies, Inc. engages in the manufacturing of skin care, makeup, fragrance and hair care products. The company is headquartered in New York City, New York and currently employs 48,000 full-time employees. The firm offers products, including skin care, makeup, fragrance, hair care and other. The firm operates in beauty products segment. The firm's products are sold in over 150 countries and territories under brand names, including Estee Lauder, Aramis, Clinique, Prescriptives, Lab Series, Origins, Tommy Hilfiger, MAC, Kiton, La Mer, Bobbi Brown, Donna Karan New York, DKNY, Aveda, Jo Malone London, Bumble and bumble, Michael Kors, Darphin, Tom Ford, Smashbox, Ermenegildo Zegna, AERIN, Tory Burch, RODIN olio lusso, Le Labo, Editions de Parfums Frederic Malle, GLAMGLOW, By Kilian, BECCA and Too Faced. Its skin care products include moisturizers, serums, cleansers, toners, body care, exfoliators, acne and oil correctors, facial masks, cleansing devices and sun care products.",Consumer Defensive,US,11/17/1995,Estee Lauder Companies,Stock,"['Consumer Defensive', 'Household & Personal Products', 'Consumer Packaged Goods']","['IPAR', 'NUS', 'UL', 'AVP', 'PG', 'REV', 'COTY']",248.23,89761456000.0,Estee Lauder Companies Inc,$,0,Estee Lauder Companies,False,Estee Lauder Companies,estee-lauder,"$90,000,000,089,761,400,000.00 ",,Estee Lauder Companies,0.0,E
