Column1,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,order,first_letter
47.0,7828.0,KO,Coca-Cola Co,USD,NYSE,Beverages Non-Alcoholic,"The Coca-Cola Co. is the nonalcoholic beverage company, which engages in the manufacture, market, and sale of non-alcoholic beverages which include sparkling soft drinks, water, enhanced water and sports drinks, juice, dairy and plant-based beverages, tea and coffee and energy drinks. The company is headquartered in Atlanta, Georgia and currently employs 62,600 full-time employees. The firm owns or licenses and markets non-alcoholic beverage brands, primarily sparkling beverages and a range of still beverages, such as waters, flavored waters and enhanced waters, juices and juice drinks, ready-to-drink teas and coffees, sports drinks, dairy and energy drinks. The firm's segments include Europe, Middle East and Africa; Latin America; North America; Asia Pacific; Bottling Investments, and Corporate. The firm owns and markets a range of non-alcoholic sparkling beverage brands, including Coca-Cola, Diet Coke, Fanta and Sprite. The firm owns or licenses and markets over 500 non-alcoholic beverage brands. The firm markets, manufactures and sells beverage concentrates, which are referred to as beverage bases, and syrups, including fountain syrups, and finished sparkling and still beverages.",Consumer Defensive,US,9/5/1919,Coca-Cola,Stock,"['Consumer Defensive', 'Beverages - Soft Drinks', 'Beverages - Non-Alcoholic']","['COT', 'FIZZ', 'KOF', 'REED', 'MNST', 'CCEP', 'PEP']",53.58,230000000000.0,Coca-Cola Co,$,Coca-Cola,Coca-Cola,False,Coca-Cola,coca-cola,"$900,000,000,230,000,000,000.00 ",,Coca-Cola,0.0,48,K
468.0,7847.0,K,Kellogg Co,USD,NYSE,Packaged Foods,"Kellogg Co. engages in the manufacturing, marketing, and distribution of ready-to-eat cereal and convenience foods. The company is headquartered in Battle Creek, Michigan and currently employs 34,000 full-time employees. The firm's principal products are ready-to-eat cereals and convenience foods, such as cookies, crackers, savory snacks, toaster pastries, cereal bars, fruit-flavored snacks, frozen waffles and veggie foods. Its segments include U.S. Morning Foods, which includes cereal, toaster pastries, health and wellness bars, and beverages; U.S. Snacks, which includes cookies, crackers, cereal bars, savory snacks and fruit-flavored snacks; U.S. Specialty, which represents food away from home channels, including food service, convenience, vending, Girl Scouts and food manufacturing; North America Other, which includes the U.S. Frozen, Kashi and Canada operating segments; Europe, which consists of European countries; Latin America, which consists of Central and South America and includes Mexico, and Asia Pacific, which consists of Sub-Saharan Africa, Australia and other Asian and Pacific markets.",Consumer Defensive,US,1/9/1952,Kellogg,Stock,"['Consumer Defensive', 'Packaged Foods', 'Consumer Packaged Goods']","['HAIN', 'GIS', 'TSN', 'FLO', 'THS', 'POST', 'MDLZ', 'PEP']",65.6,22547572700.0,Kellogg Co,$,Kellogg,Kellogg,False,Kellogg,kellogg,"$90,000,000,022,547,500,000.00 ",,Kellogg,0.0,469,K
469.0,11657.0,KB,KB Financial Group Inc,USD,NYSE,Banks Regional,,Financial Services,KR,,KB Financial,Stock,"['Financial Services', 'Banks - Regional - Asia', 'Banks']","['IBN', 'SHG', 'MUFG', 'BK', 'MFG', 'WF']",42.18,16425821200.0,KB Financial Group Inc,$,0,KB Financial,False,KB Financial,kb-financial,"$90,000,000,016,425,800,000.00 ",,KB Financial,0.0,470,K
470.0,4529.0,KDP,Keurig Dr Pepper Inc,USD,NYSE,Beverages Non-Alcoholic,"Keurig Dr Pepper, Inc. engages in the production and marketing of non-alcoholic beverages. The company is headquartered in Burlington, Massachusetts and currently employs 25,500 full-time employees. The firm offers a diverse portfolio of flavored (non-cola) carbonated soft drinks (CSDs) and non-carbonated beverages (NCBs), including ready-to-drink teas, juices, juice drinks, water and mixers. The firm's segments include Beverage Concentrates, Packaged Beverages and Latin America Beverages. The firm's brand portfolio includes CSD brands, such as Dr Pepper, Canada Dry, Penafiel, Squirt, 7UP, Crush, A&W, Sunkist soda and Schweppes, and NCB brands, such as Snapple, Hawaiian Punch, Mott's and Clamato. The firm's NCB brands include Snapple, Hawaiian Punch, Mott's, FIJI mineral water, Clamato, Yoo-Hoo, Deja Blue, Bai Brands, ReaLemon, AriZona tea, Vita Coco coconut water, Mr and Mrs T mixers, BodyArmor, Nantucket Nectars, Garden Cocktail, Mistic and Rose's.",Consumer Defensive,US,4/28/2008,Keurig Dr Pepper Inc,Stock,,,29.4,41371681000.0,Keurig Dr Pepper Inc,$,Keurig Dr Pepper,Keurig Dr Pepper,False,Keurig Dr Pepper,keurig-dr-pepper,"$90,000,000,041,371,600,000.00 ",,Keurig Dr Pepper,0.0,471,K
471.0,10490.0,KEG,Key Energy Services Inc.,USD,NYSE,Oil & Gas Services,,Energy,,,Key Energy Services,Stock,"['Energy', 'Oil & Gas Equipment & Services', 'Oil & Gas - Services']",['PUMP'],104.14,35159642000.0,Key Energy Services Inc.,$,0,Key Energy Services,False,Key Energy Services,key-energy-services,"$90,000,000,035,159,600,000.00 ",,Key Energy Services,0.0,472,K
472.0,11836.0,KEP,Korea Electric Power Corp.,USD,NYSE,Utilities Regulated Electric,,Utilities,KR,,Korea Electric Power,Stock,"['Utilities', 'Utilities - Regulated Electric', 'Utilities - Regulated']","['ENIA', 'SCG', 'XLU']",9.35,12024755200.0,Korea Electric Power Corporation,$,0,Korea Electric Power,False,Korea Electric Power,korea-electric-power,"$90,000,000,012,024,700,000.00 ",,Korea Electric Power,0.0,473,K
473.0,4530.0,KEY,KeyCorp,USD,NYSE,Banks Regional,"KeyCorp operates as bank holding company. The company is headquartered in Cleveland, Ohio and currently employs 2,360 full-time employees. The firm is a bank-based financial services company. The firm operates through its subsidiary, KeyBank National Association (KeyBank), which is engaged in providing banking services. Through KeyBank and other subsidiaries, it provides a range of retail and commercial banking, commercial leasing, investment management, consumer finance, and investment banking products and services to individual, corporate and institutional clients. Its segments include Key Community Bank and Key Corporate Bank. Key Community Bank serves individuals and small to mid-sized businesses by offering a range of deposit, investment, lending, credit card, and personalized wealth management products and business advisory services. Key Corporate Bank is a full-service corporate and investment bank focused on serving the needs of middle market clients in industry sectors, which include consumer, energy, healthcare, industrial, public sector, real estate and technology.",Financial Services,US,9/1/1992,KeyCorp,Stock,"['Financial Services', 'Banks - Regional - US', 'Banks']","['WSBC', 'ZION', 'NRIM', 'CMA', 'CFR', 'PNC', 'WFC', 'STI', 'JPM', 'BHLB']",15.02,14666625000.0,KeyCorp,$,KeyBank,KeyBank,False,KeyBank,keybank,"$90,000,000,014,666,600,000.00 ",,KeyBank,0.0,474,K
474.0,8542.0,KEYS,Keysight Technologies Inc,USD,NYSE,Scientific & Technical Instruments,"Keysight Technologies, Inc. engages in the provision of electronic design and test solutions that are used in the design, development, manufacture, installation, deployment, validation, optimization and secure operation of electronics systems to communications, networking and electronics industries. The company is headquartered in Santa Rosa California, California and currently employs 13,600 full-time employees. The firm provides electronic design and test instruments and systems and related software, software design tools and related services that are used in the design, development, manufacture, installation, deployment and operation of electronics equipment. The firm operates through three segments: Communications Solutions Group (CSG), Electronic Industrial Solutions Group (EISG) and Services Solutions Group (SSG). The CSG and EISG segments provide electronic design and test software, instruments, and systems used in the simulation, design, validation, manufacturing, installation and optimization of electronic equipment. The SSG segment provides integrated service solutions, including repair and calibration services, professional services and remanufactured equipment.",Technology,US,10/20/2014,Keysight Technologies,Stock,"['Technology', 'Scientific & Technical Instruments', 'Computer Hardware']","['FARO', 'ITRI', 'MTSC', 'BRKR', 'XLK']",115.44,21603328000.0,Keysight Technologies Inc,$,Keysight Technologies,Keysight Technologies,False,Keysight Tech,keysight-tech,"$90,000,000,021,603,300,000.00 ",,Keysight Tech,0.0,475,K
475.0,468.0,KHC,The Kraft Heinz,USD,NASDAQ,Consumer Packaged Goods,"The Kraft Heinz Co. engages in the manufacture and market of food and beverage products. The company is headquartered in Pittsburgh, Pennsylvania and currently employs 38,000 full-time employees. The firm is engaged in the manufacturing and marketing of food and beverage products, including condiments and sauces, cheese and dairy, meals, meats, refreshment beverages, coffee and other grocery products. The firm's segments include the United States, Canada and Europe. The firm's remaining businesses are combined as Rest of World. The Rest of World consists of Latin America and Asia, Middle East and Africa (AMEA). The firm provides products for various occasions whether at home, in restaurants or on the go. The firm's brands include Heinz, Kraft, Oscar Mayer, Philadelphia, Planters, Velveeta, Lunchables, Maxwell House, Capri Sun, and Ore-Ida. The firm's products are sold through its own sales organizations and through independent brokers, agents and distributors to chain, wholesale, cooperative and independent grocery accounts, convenience stores, drug stores, value stores, bakeries and pharmacies.",Consumer Defensive,US,7/6/2015,Kraft Heinz Co,Stock,"['Consumer Defensive', 'Packaged Foods', 'Consumer Packaged Goods']","['HAIN', 'GIS', 'TSN', 'SJM', 'THS', 'MDLZ', 'PEP']",31.35,38329139000.0,The Kraft Heinz,$,Kraft Foods,Kraft Foods,False,Kraft Foods,kraft-foods,"$90,000,000,038,329,100,000.00 ",,Kraft Foods,0.0,476,K
476.0,11531.0,KKR,KKR & Co Inc,USD,NYSE,Asset Management,"KKR & Co., Inc. engages in the provision of investment and private equity asset management services. The company is headquartered in New York City, New York and currently employs 1,301 full-time employees. The company offers a range of investment management services to its fund investors, and provides capital markets services to its firm, its portfolio companies and third parties. The firm conducts its business with offices across the world, providing it with a global platform for sourcing transactions, raising capital and carrying out capital markets activities. The firm operates through four segments: Private Markets, Public Markets, Capital Markets and Principal Activities. The company operates and reports its combined credit and hedge funds businesses through the Public Markets segment. The Capital Markets segment consists primarily of its global capital markets business. Through its Principal Activities segment, it manages the firm's assets and deploys capital.",Financial Services,US,7/15/2010,KKR,Stock,"['Financial Services', 'Asset Management']",[],36.72,20900620300.0,KKR & Co Inc,$,0,KKR,False,KKR,kkr,"$90,000,000,020,900,600,000.00 ",,KKR,0.0,477,K
