Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
4.0,10979.0,MSFT,Microsoft Corp,USD,NASDAQ,Software Infrastructure,"Microsoft Corp. engages in the development and support of software, services, devices, and solutions. The company is headquartered in Redmond, Washington and currently employs 144,000 full-time employees. The firm develops, licenses, and supports a range of software products, services and devices. The firm's segments include Productivity and Business Processes, Intelligent Cloud and More Personal Computing. The firm's products include operating systems; cross-device productivity applications; server applications; business solution applications; desktop and server management tools; software development tools; video games, and training and certification of computer system integrators and developers. The company also designs, manufactures, and sells devices, including personal computers (PCs), tablets, gaming and entertainment consoles, phones, other intelligent devices, and related accessories, that integrate with its cloud-based offerings. The company offers an array of services, including cloud-based solutions that provide customers with software, services, platforms, and content, and it provides solution support and consulting services.",Technology,US,3/13/1986,Microsoft,Stock,"['Technology', 'Software - Infrastructure', 'Application Software']","['CSCO', 'AAPL', 'SAP', 'RHT', 'IBM', 'ORCL', 'HPQ', 'GOOGL', 'XLK']",216.55,1640000000000.0,Microsoft Corp,$,0,Microsoft,False,Microsoft,microsoft,"$9,000,000,001,640,000,000,000.00 ",,Microsoft,0.0,M
53.0,9581.0,MA,Mastercard Inc,USD,NYSE,Credit Services,"Mastercard, Inc. operates as a technology company. The company is headquartered in Purchase, New York and currently employs 14,800 full-time employees. The firm operates through Payment Solutions segment. The firm allows user to make payments by creating a range of payment solutions and services using its brands, which include MasterCard, Maestro and Cirrus. The firm provides a range of products and solutions that support payment products, which customers can offer to their cardholders. The firm's services facilitate transactions on its network among cardholders, merchants, financial institutions and governments. The firm's products include consumer credit and charge, commercial, debit, prepaid, commercial and digital. The firm's consumer credit and charge offers a range of programs that enables issuers to provide consumers with cards allowing users to defer payment.",Financial Services,US,5/25/2006,Mastercard,Stock,"['Financial Services', 'Credit Services']","['AMZN', 'TSS', 'VZ', 'FIS', 'T', 'WU', 'V', 'WEX', 'TMUS']",332.39,331000000000.0,Mastercard Inc,$,Mastercard,Mastercard,False,Mastercard,mastercard,"$900,000,000,331,000,000,000.00 ",,Mastercard,0.0,M
54.0,10936.0,MCD,Mcdonald's Corp,USD,NYSE,Restaurants,"McDonald's Corp. engages in the operation and franchising of restaurants. The company is headquartered in Chicago, Illinois and currently employs 210,000 full-time employees. The firm's restaurants serve a locally relevant menu of food and drinks sold at various price points in over 100 countries. The firm's segments include U.S., International Lead Markets, High Growth Markets, and Foundational Markets and Corporate. The U.S. segment focuses on offering a platform for authentic ingredients that allows customers to customize their sandwiches. Its High Growth Markets segment includes its operations in markets, such as China, Italy, Korea, Poland, Russia, Spain, Switzerland, the Netherlands and related markets. The International Lead markets segment includes the Company's operations in various markets, such as Australia, Canada, France, Germany, the United Kingdom and related markets. The Foundational markets and Corporate segment is engaged in operating restaurants and increasing convenience to customers, including through drive-thru and delivery.",Consumer Cyclical,US,7/5/1966,McDonald's,Stock,"['Consumer Cyclical', 'Restaurants']","['SBUX', 'JACK', 'SONC', 'TAST', 'YUM', 'CMG', 'GTIM', 'ARCO', 'WEN']",218.02,162000000000.0,Mcdonald's Corp,$,0,McDonald's,False,McDonald's,mcdonald-s,"$900,000,000,162,000,000,000.00 ",,McDonald's,0.0,M
55.0,7824.0,MDT,Medtronic PLC,USD,NYSE,Medical Devices,"Medtronic Plc is a medical technology company, which engages in the development, manufacture, distribution, and sale of device-based medical therapies and services. The company is headquartered in Dublin, Dublin and currently employs 90,071 full-time employees. The firm develops, manufactures and markets its medical devices and technologies to hospitals, physicians, clinicians and patients in approximately 160 countries. The firm operates in four segments: Cardiac and Vascular Group, Minimally Invasive Technologies Group, Restorative Therapies Group and Diabetes Group. The Cardiac and Vascular Group segment includes Cardiac Rhythm & Heart Failure, Coronary & Structural Heart and Aortic & Peripheral Vascula. Its Minimally Invasive Technologies Group segment includes Surgical Solutions and Patient Monitoring and Recovery. Its Restorative Therapies Group segment includes Spine, Neuromodulation, Surgical Technologies and Neurovascular. Its Diabetes Group segment includes Intensive Insulin Management, Non-Intensive Diabetes Therapies and Diabetes Services & Solutions. The firm's subsidiaries include Medtronic, Inc. and HeartWare International, Inc.",Healthcare,IE,3/17/1980,Medtronic.,Stock,"['Healthcare', 'Medical Devices']","['IART', 'CNMD', 'OMI', 'ABT', 'BAX', 'BSX', 'JNJ', 'SYK', 'EW', 'ZBH', 'XLV']",110.24,148000000000.0,Medtronic PLC,$,Medtronic,Medtronic,False,Medtronic,medtronic,"$900,000,000,148,000,000,000.00 ",,Medtronic,0.0,M
56.0,11528.0,MRK,Merck & Co Inc,USD,NYSE,Drug Manufacturers General,"Merck & Co., Inc. engages in the provision of health solutions through its prescription medicines, vaccines, biologic therapies, animal health, and consumer care products. The company is headquartered in Kenilworth, New Jersey and currently employs 69,000 full-time employees. The firm offers health solutions through its prescription medicines, vaccines, biologic therapies and animal health products. The company operates through four segments: Pharmaceutical, Animal Health, Healthcare Services and Alliances. The firm's Pharmaceutical segment includes human health pharmaceutical and vaccine products marketed either directly by the Company or through joint ventures. Human health pharmaceutical products consist of therapeutic and preventive agents, generally sold by prescription, for the treatment of human disorders. The firm sells its human health pharmaceutical products primarily to drug wholesalers and retailers, hospitals, government agencies and managed healthcare providers, such as health maintenance organizations, pharmacy benefit managers and other institutions. Vaccine products consist of preventive pediatric, adolescent and adult vaccines, primarily administered at physician offices.",Healthcare,US,6/15/1946,Merck,Stock,"['Healthcare', 'Drug Manufacturers - Major', 'Drug Manufacturers']","['AMGN', 'GSK', 'NVS', 'BMY', 'JNJ', 'LLY', 'PFE', 'SNY', 'TEVA', 'XLV']",81.06,205000000000.0,Merck & Co Inc,$,0,Merck,False,Merck,merck,"$900,000,000,205,000,000,000.00 ",,Merck,0.0,M
57.0,4994.0,MS,Morgan Stanley,USD,NYSE,Capital Markets,"Morgan Stanley operates as a global financial services company. The company is headquartered in New York City, New York and currently employs 60,532 full-time employees. The firm's segments include Institutional Securities, Wealth Management and Investment Management. The firm's Institutional Securities business segment provides investment banking, sales and trading, and other services to corporations, governments, financial institutions and high-to-ultra high net worth clients. The firm's Wealth Management business segment provides an array of financial services and solutions to individual investors and small-to-medium sized businesses and institutions covering brokerage and investment advisory services, market-making activities in fixed income securities, financial and wealth planning services, annuity and insurance products, credit and other lending products, banking and retirement plan services. The firm's Investment Management business segment provides a range of investment strategies and products.",Financial Services,US,3/21/1986,Morgan Stanley,Stock,"['Financial Services', 'Capital Markets', 'Brokers & Exchanges']","['BCS', 'GS', 'BAC', 'DB', 'JPM', 'MUFG', 'C']",56.34,102000000000.0,Morgan Stanley,$,Morgan Stanley,Morgan Stanley,False,Morgan Stanley,morgan-stanley,"$900,000,000,102,000,000,000.00 ",,Morgan Stanley,0.0,M
516.0,7986.0,MAA,Mid-America Apartment Communities Inc,USD,NYSE,REIT Residential,"Mid-America Apartment Communities, Inc. is a real estate investment trust. The company is headquartered in Germantown, Tennessee and currently employs 2,508 full-time employees. The firm owns, operates, acquires and develops apartment communities primarily located in the Southeast and Southwest regions of the United States. The company operates through three segments: Large market same store, Secondary market same store and Non-Same Store and Other. Its Large market same store communities are communities in markets with a population of at least one million and at least 1% of the total public multifamily REIT units that it has owned. Its Secondary market same store communities are communities in markets with populations of more than one million but less than 1% of the total public multifamily REIT units or markets with populations of less than one million that it has owned. Its Non-same store communities and other includes recent acquisitions and communities in development or lease-up communities.",Real Estate,US,1/28/1994,Mid-America Apartment Communities,Stock,"['Real Estate', 'REIT - Residential', 'REITs']","['EQR', 'CPT', 'ESS', 'AVB', 'UDR', 'IRT']",131.22,15007631400.0,Mid-America Apartment Communities Inc,$,Mid-America Apartment Communities,Mid-America Apartment Communities,False,Mid-America Apartment Communities,mid-america,"$90,000,000,015,007,600,000.00 ",,Mid-America Apartment Communities,0.0,M
517.0,8438.0,MAR,Marriott International Inc,USD,NASDAQ,Lodging,"Marriott International, Inc. engages in the operation and franchise of hotel, residential, and timeshare properties. The company is headquartered in Bethesda, Maryland and currently employs 176,000 full-time employees. Marriott International operates in three business segments: North American Full-Service, North American Limited-Service and International. Its North American Full-Service segment includes its Luxury and Premium brands (JW Marriott, Marriott Hotels, Westin, Renaissance Hotels, Le Meridien, Autograph Collection Hotels, Delta Hotels, Gaylord Hotels, and Tribute Portfolio) located in the United States and Canada. Its North American Limited-Service segment includes Select brands (Courtyard, Residence Inn, Fairfield Inn & Suites, SpringHill Suites, Element Hotels and Moxy Hotels) located in the United States and Canada. Its International segment includes JW Marriott, St. Regis, EDITION, Bulgari Hotels & Resorts, Marriott Hotels, Westin, Four Points, Aloft Hotels, AC Hotels by Marriott, Protea Hotels, Element Hotels, and Moxy Hotels located outside the United States and Canada.",Consumer Cyclical,US,3/23/1998,Marriott International,Stock,"['Consumer Cyclical', 'Lodging', 'Travel & Leisure']","['MTN', 'CHH', 'WYND', 'H', 'HLT', 'IHG', 'STAY']",116.39,37749002000.0,Marriott International Inc,$,0,Marriott International,False,Marriott International,marriott-int,"$90,000,000,037,749,000,000.00 ",,Marriott International,0.0,M
518.0,11224.0,MAS,Masco Corp,USD,NYSE,Building Products & Equipment,"Masco Corp. engages in the design, manufacture, marketing and distribution of branded home improvement and building products. The company is headquartered in Livonia, Michigan and currently employs 26,000 full-time employees. The firm operates through four business segments: Plumbing Products, Decorative Architectural Products, Cabinetry Products, and Windows and Other Specialty Products. The firm's portfolio of brands includes BEHR paint; DELTA and HANSGROHE faucets, bath and shower fixtures; KRAFTMAID and MERILLAT cabinets; MILGARD windows and doors, and HOT SPRING spas. The firm's plumbing products include faucets, showerheads, handheld showers, valves, bathing units, shower enclosures and toilets and are sold to home center retailers and to wholesalers and distributors. The company also produces architectural coatings, including paints, primers, specialty paints, stains and waterproofing products. In North America, it manufactures and sells value-priced, stock and semi-custom assembled cabinetry for kitchen, bath, storage, home office and home entertainment applications.",Industrials,US,5/5/1969,Masco,Stock,"['Basic Materials', 'Building Materials']","['AMWD', 'PATK', 'AWI', 'FBHS']",54.65,14300594200.0,Masco Corp,$,0,Masco,False,Masco,masco,"$90,000,000,014,300,500,000.00 ",,Masco,0.0,M
519.0,11169.0,MASI,Masimo Corp,USD,NASDAQ,Medical Instruments & Supplies,"Masimo Corp. is a medical technology company, which develops, manufactures and markets non invasive patient monitoring technologies, medical devices and sensors. The company is headquartered in Irvine, California and currently employs 1,500 full-time employees. The firm's business is Measure-through Motion and Low Perfusion pulse oximetry monitoring, known as Masimo Signal Extraction Technology (SET) pulse oximetry. Its product offerings include non-invasive monitoring of blood constituents with an optical signature, optical organ oximetry monitoring, electrical, brain function monitoring, acoustic respiration monitoring and exhaled gas monitoring. In addition, the Company has developed the Root patient monitoring and connectivity platform, the Radical-7 bedside and portable patient monitor, and the Radius-7 wearable wireless patient monitor. The company offers Patient SafetyNet remote patient surveillance monitoring system, which allows patients to be monitored through a personal computer-based monitor or by care providers through their pagers, voice-over-Internet Protocol (IP) phones or smartphones.",Healthcare,US,8/8/2007,Masimo,Stock,"['Healthcare', 'Medical Instruments & Supplies', 'Medical Instruments & Equipment']","['UFPI', 'CASM', 'CNMD', 'BABY', 'CAH', 'OMI', 'RMD', 'GE', 'TMO', 'PHG', 'XLV']",244.81,13478063100.0,Masimo Corp,$,0,Masimo,False,Masimo,masimo,"$90,000,000,013,478,000,000.00 ",,Masimo,0.0,M
