Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
37.0,9751.0,FB,Facebook Inc,USD,NASDAQ,Internet Content & Information,"Facebook, Inc. operates as a social networking company worldwide. The company is headquartered in Menlo Park, California and currently employs 43,030 full-time employees. The firm's products include Facebook, Instagram, Messenger, WhatsApp and Oculus. Facebook enables people to connect, share, discover and communicate with each other on mobile devices and personal computers. Instagram enables people to take photos or videos, customize them with filter effects, and share them with friends and followers in a photo feed or send them directly to friends. Messenger allows communicating with people and businesses alike across a range of platforms and devices. WhatsApp Messenger is a messaging application that is used by people around the world and is available on a range of mobile platforms. Its Oculus virtual reality technology and content platform offers products that allow people to enter an interactive environment to play games, consume content and connect with others.",Communication Services,US,5/18/2012,Facebook,Stock,"['Technology', 'Internet Content & Information', 'Online Media']","['MSFT', 'IAC', 'TWTR', 'WB', 'GOOGL', 'RENN', 'MEET', 'XLK']",276.48,787000000000.0,Facebook Inc,$,Facebook,Facebook,False,Facebook,facebook,"$900,000,000,787,000,000,000.00 ",,Facebook,0.0,F
363.0,7821.0,F,Ford Motor Co,USD,NYSE,Auto Manufacturers,"Ford Motor Co. engages in the manufacture, distribution, and sale of automobiles. The company is headquartered in Dearborn, Michigan and currently employs 199,000 full-time employees. The firm's business includes designing, manufacturing, marketing, and servicing a full line of Ford cars, trucks, and sport utility vehicles (SUVs), as well as Lincoln luxury vehicles. The firm operates in four segments: Automotive, Financial Services, Ford Smart Mobility LLC, and Central Treasury Operations. The Automotive segment primarily includes the sale of Ford and Lincoln brand vehicles, service parts, and accessories across the world. The Financial Services segment primarily includes its vehicle-related financing and leasing activities at Ford Motor Credit Company LLC. Ford Smart Mobility LLC is a subsidiary formed to design, build, grow, and invest in emerging mobility services. The Central Treasury Operations segment is primarily engaged in decision making for investments, risk management activities, and providing financing for the Automotive segment.",Consumer Cyclical,US,3/7/1956,Ford Motor,Stock,"['Consumer Cyclical', 'Auto Manufacturers', 'Autos']","['TSLA', 'HMC', 'TM', 'TTM', 'GM']",8.33,33140320300.0,Ford Motor Co,$,Ford Motor,Ford Motor,False,Ford Motor,ford-motor,"$90,000,000,033,140,300,000.00 ",,Ford Motor,0.0,F
364.0,7834.0,FAST,Fastenal Co,USD,NASDAQ,Industrial Distribution,"Fastenal Co. engages in the provision of fasteners, tools, and supplies which can help in the manufacture of products, build structures, protect personnel, and maintain facilities and equipment. The company is headquartered in Winona, Minnesota and currently employs 21,938 full-time employees. The firm is engaged in fastener distribution, and non-fastener maintenance and supply business. As of December 31, 2016, it distributed these supplies through a network of approximately 2,500 stores. Its customers are in the manufacturing and non-residential construction markets. The manufacturing market includes both original equipment manufacturers (OEM) and maintenance, repair, and operations (MRO). The non-residential construction market includes general, electrical, plumbing, sheet metal and road contractors. Other users of its products include farmers, truckers, railroads, oil exploration, production and refinement companies, mining companies, federal, state, and local governmental entities, schools and certain retail trades. Its original product offerings are fasteners and other industrial and construction supplies, many of which are sold under the Fastenal product name.",Industrials,US,8/1/1987,Fastenal,Stock,"['Industrials', 'Industrial Distribution']","['LAWS', 'MSM', 'AXE', 'WCC', 'GWW', 'HDS']",47.24,27118264300.0,Fastenal Co,$,Fastenal,Fastenal,False,Fastenal,fastenal,"$90,000,000,027,118,200,000.00 ",,Fastenal,0.0,F
365.0,8040.0,FBHS,Fortune Brands Home & Security Inc,USD,NYSE,"Furnishings, Fixtures & Appliances","Fortune Brands Home & Security, Inc. manufactures and supplies home and security products and services. The company is headquartered in Deerfield, Illinois and currently employs 25,300 full-time employees. The firm operates through four segments. The Cabinets segment includes custom, semi-custom and stock cabinetry for the kitchen, bath and other parts of the home under brand names, including Aristokraft, Mid-Continent, Diamond, Kitchen Classics, Kitchen Craft, Schrock, Omega, Homecrest, Thomasville, StarMark and Ultracraft. The Plumbing segment manufactures or assembles and sells faucets, bath furnishings, accessories and kitchen sinks and waste disposals under the Moen, Riobel, ROHL, Perrin & Rowe, and Waste King brands. The Doors segment includes residential fiberglass and steel entry door systems under the Therma-Tru brand name and urethane millwork product lines under the Fypon brand name. The Security segment includes locks, safety and security devices and electronic security products under the Master Lock brand name and fire resistant safes, security containers and commercial cabinets under the SentrySafe brand name.",Consumer Cyclical,US,9/16/2011,Fortune Brands Home & Security,Stock,"['Consumer Cyclical', 'Home Furnishings & Fixtures', 'Manufacturing - Apparel & Furniture']","['AMWD', 'PATK', 'MAS', 'AWI']",83.05,11538053100.0,Fortune Brands Home & Security Inc,$,0,Fortune Brands Home & Security,False,Fortune Brands Home & Security,fortune-brands-home,"$90,000,000,011,538,000,000.00 ",,Fortune Brands Home & Security,0.0,F
366.0,7708.0,FCAU,Fiat Chrysler Automobiles NV,EUR,NYSE,Autos,"Fiat Chrysler Automobiles NV engages in the design, engineering, manufacturing, distribution and sale of automobiles and light commercial vehicles, engines, transmission systems, automotive-related components, metallurgical products and production systems. Its segments include regional mass-market vehicle segments, which include NAFTA (The North American Free Trade Agreement), LATAM (Latin America), APAC (Asia-Pacific) and EMEA (Europe, the Middle East and Africa), Maserati, its luxury brand segment, and a global components segment. The company designs, engineers, manufactures, distributes and sell vehicles for the mass-market under the Abarth, Alfa Romeo, Chrysler, Dodge, Fiat, Fiat Professional, Jeep and Ram brands and the street and racing technology (SRT) performance vehicle designation. For its mass-market vehicle brands, it has centralized design, engineering, development and manufacturing operations. The company also designs, engineers, manufactures, distributes and sells luxury vehicles under the Maserati brand. The company operates in the components and production systems sectors under the Teksid and Comau brands.",Consumer Cyclical,GB,3/5/2015,Fiat Chrysler Automobiles,Stock,"['Consumer Cyclical', 'Auto Manufacturers', 'Autos']","['TSLA', 'PII', 'F', 'GM']",14.46,29271666700.0,Fiat Chrysler Automobiles NV,EUR,0,Fiat Chrysler Automobiles,False,Fiat Chrysler Automobiles,fiat-chrysler,"$90,000,000,029,271,600,000.00 ",,Fiat Chrysler Automobiles,0.0,F
367.0,9027.0,FCX,Freeport-McMoRan Inc,USD,NYSE,Copper,"Freeport-McMoRan, Inc. engages in the mining of copper, gold, and molybdenum. The company is headquartered in Phoenix, Arizona and currently employs 26,800 full-time employees. The firm operates through geographical assets with proven and probable reserves of copper, gold and molybdenum, and traded copper producer. The firm's segments include refined copper products, copper in concentrate, gold, molybdenum, oil and other. The firm's segments include the Morenci, Cerro Verde, Grasberg copper mines, the Rod & Refining operations and the United States (U.S.) Oil and Gas Operations. The firm has organized its operations into five divisions, which include North America copper mines, South America mining, Indonesia mining and Molybdenum mines. The firm's portfolio of assets includes the Grasberg minerals district in Indonesia, copper and gold deposits, and mining operations in the Americas, including the large-scale Morenci minerals district in North America and the Cerro Verde operation in South America.",Basic Materials,US,5/5/1988,Freeport-McMoRan,Stock,"['Basic Materials', 'Copper', 'Metals & Mining']","['TECK', 'BBL', 'RIO', 'APC', 'NEM', 'BHP', 'SCCO', 'VALE']",19.53,28374552600.0,Freeport-McMoRan Inc,$,Freeport-McMoRan,Freeport-McMoRan,False,Freeport-McMoRan,freeport-mcmoran,"$90,000,000,028,374,500,000.00 ",,Freeport-McMoRan,0.0,F
368.0,12426.0,FDC,First Data Corporation Class A,USD,NYSE,Business Services,,Industrials,,,First Data,Stock,"['Industrials', 'Business Services']","['PFPT', 'PFM', 'PCYG']",26.5,25360500000.0,First Data Corporation Class A,$,0,First Data,False,First Data,first-data,"$90,000,000,025,360,500,000.00 ",,First Data,0.0,F
369.0,8277.0,FDS,Factset Research Systems Inc,USD,NYSE,Financial Data & Stock Exchanges,"FactSet Research Systems Inc. (the ""Company"" or ""FactSet"") is a global provider of integrated financial information, analytical applications and services for the investment and corporate communities. The company is headquartered in Norwalk, Connecticut and currently employs 9,865 full-time employees. The firm's segments include the U.S., Europe and Asia Pacific. The U.S. segment services finance professionals, including financial institutions throughout the Americas. The European segment maintains offices in France, Germany, Italy, Ireland, Latvia, Luxembourg, the Netherlands, Spain, South Africa, Sweden and Dubai. The Asia Pacific segment maintains office locations in Australia, Hong Kong, Singapore and Mumbai, India. The firm delivers insight and information to investment professionals through its analytics, service, content, and technology. Its offerings include a complete services solution focused on verifying, cleaning and loading portfolio data across asset classes, and an execution management system. The firm offers third-party content through desktop, wireless and off-platform solutions.",Financial Services,US,6/28/1996,FactSet Research Systems,Stock,"['Financial Services', 'Capital Markets', 'Brokers & Exchanges']","['TRI', 'MORN', 'MCO', 'MSCI', 'ENV', 'NWSA', 'FOX', 'SPGI']",335.15,12732985300.0,Factset Research Systems Inc,$,0,FactSet Research Systems,False,FactSet Research Systems,factset-research,"$90,000,000,012,732,900,000.00 ",,FactSet Research Systems,0.0,F
370.0,11210.0,FDX,FedEx Corp,USD,NYSE,Integrated Freight & Logistics,"FedEx Corp. is a holding company, which engages in the provision of a portfolio of transportation, e-commerce, and business services. The company is headquartered in Memphis, Tennessee and currently employs 177,000 full-time employees. The firm's segments include FedEx Express, TNT Express, FedEx Ground, FedEx Freight and FedEx Services. The FedEx Express segment offers a range of the United States domestic and international shipping services for delivery of packages and freight. TNT Express segment collects, transports and delivers documents, parcels and freight on a day-definite or time-definite basis. The FedEx Ground segment provides business and residential money-back guaranteed ground package delivery services. The FedEx Freight segment offers less-than-truckload (LTL) freight services. The FedEx Services segment provides its other companies with sales, marketing, information technology, communications, customer service and other back-office support.",Industrials,US,12/28/1978,FedEx,Stock,"['Industrials', 'Integrated Shipping & Logistics', 'Transportation & Logistics']","['AIRT', 'EXPD', 'CHRW', 'ATSG', 'UPS']",267.81,70324765000.0,FedEx Corp,$,0,FedEx,False,FedEx,fedex,"$90,000,000,070,324,700,000.00 ",,FedEx,0.0,F
371.0,10891.0,FE,FirstEnergy Corp,USD,NYSE,Utilities Diversified,"FirstEnergy Corp. engages in the generation, transmission and distribution of electricity as well as energy management and other energy-related services through its subsidiaries. The company is headquartered in Akron, Ohio and currently employs 12,494 full-time employees. The firm is engaged in holding, directly or indirectly, all of the outstanding equity of its principal subsidiaries. Its segments include Regulated Distribution, Regulated Transmission, Competitive Energy Services (CES) and Corporate/Other. As of December 31, 2016, the Regulated Distribution segment distributed electricity through the Company's 10 utility operating companies, serving approximately six million customers, and purchased power for its provider of last resort (POLR), standard offer service (SOS), standard offer service (SSO) and default service requirements in Ohio, Pennsylvania, New Jersey and Maryland. The Regulated Transmission segment transmits electricity through transmission facilities owned and operated by American Transmission Systems, Incorporated (ATSI) and Trans-Allegheny Interstate Line Company (TrAIL). The CES segment primarily supplies electricity to end use customers through retail and wholesale arrangements.",Utilities,US,9/13/1946,FirstEnergy,Stock,"['Utilities', 'Utilities - Diversified', 'Utilities - Regulated']","['ED', 'AEP', 'PEG', 'SO', 'EXC', 'D', 'PPL', 'NRG', 'NEE', 'XLU']",29.79,16149457900.0,FirstEnergy Corp,$,0,FirstEnergy,False,FirstEnergy,firstenergy,"$90,000,000,016,149,400,000.00 ",,FirstEnergy,0.0,F
