Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
48.0,12532.0,LFC,China Life Insurance Company Limited ADR,USD,NYSE,Insurance Life,,Financial Services,,,China Life Insurance,Stock,"['Financial Services', 'Insurance - Life']","['PUK', 'AFL', 'CNO']",11.78,153000000000.0,China Life Insurance Company Limited American Depositary Shares,$,0,China Life Insurance,False,China Life Insurance,china-life-insurance,"$900,000,000,153,000,000,000.00 ",,China Life Insurance,0.0,L
49.0,4687.0,LIN,Linde PLC,USD,NYSE,Specialty Chemicals,"Linde Plc engages in the production and distribution of industrial gases. The company is headquartered in Guildford, Surrey and currently employs 80,204 full-time employees. The firm provides atmospheric gases (oxygen, nitrogen, argon and rare gases) and process gases (carbon dioxide, helium, hydrogen, electronic gases, specialty gases and acetylene). The company designs, engineers and builds equipment that produces industrial gases primarily for internal use. The company also offers gaseous medication and related medical products and devices for patients and medical staff. The firm serves the customers in various industries, including healthcare, petroleum refining, manufacturing, food, beverage carbonation, fiber-optics, steel making, aerospace, chemicals and water treatment.",Basic Materials,GB,10/29/2018,Linde PLC,Stock,,,259.62,136000000000.0,Linde PLC,$,Linde,Linde,False,Linde,linde,"$900,000,000,136,000,000,000.00 ",,Linde,0.0,L
50.0,11445.0,LLY,Eli Lilly and Co,USD,NYSE,Drug Manufacturers General,"Eli Lilly & Co. engages in the discovery, development, manufacture and sale of pharmaceutical products. The company is headquartered in Indianapolis, Indiana and currently employs 38,680 full-time employees. The firm discovers, develops, manufactures and markets products in two segments: human pharmaceutical products and animal health products. The firm's human pharmaceutical business segment sells medicines, which are discovered or developed by its scientists. Its animal health business segment develops, manufactures and markets products for both food animals and companion animals. The firm's human pharmaceutical products include endocrinology products, neuroscience products, oncology products, immunology products and cardiovascular products. The firm's animal health products segment includes products for food animals and products for companion animals. As of December 31, 2018, the Company manufactured and distributed its products through facilities in the United States, Puerto Rico and 14 other countries.",Healthcare,US,7/9/1970,Eli Lilly,Stock,"['Healthcare', 'Drug Manufacturers - Major', 'Drug Manufacturers']","['AMGN', 'GSK', 'NVS', 'BMY', 'JNJ', 'PFE', 'SNY', 'MRK', 'ABBV', 'XLV']",144.76,138000000000.0,Eli Lilly and Co,$,0,Eli Lilly,False,Eli Lilly,eli-lilly,"$900,000,000,138,000,000,000.00 ",,Eli Lilly,0.0,L
51.0,10684.0,LMT,Lockheed Martin Corp,USD,NYSE,Aerospace & Defense,"Lockheed Martin Corp. operates as a global security and aerospace company, which engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services. The company is headquartered in Bethesda, Maryland and currently employs 105,000 full-time employees. The firm operates through four segments. Aeronautics segment is engaged in the research, design, development, manufacture, integration, sustainment, support and upgrade of military aircraft, including combat and air mobility aircraft, unmanned air vehicles and related technologies. Missiles and Fire Control segment provides air and missile defense systems; fire control systems; manned and unmanned ground vehicles, and energy management solutions. Rotary and Mission Systems segment provides design, manufacture, service and support for a range of military and civil helicopters; mission systems and sensors for rotary and fixed-wing aircraft; simulation and training services, and unmanned systems and technologies, among others. Space Systems segment is engaged in the research and development, design, engineering and production of satellites, strategic and defensive missile systems and space transportation systems.",Industrials,US,10/11/1961,Lockheed Martin,Stock,"['Industrials', 'Aerospace & Defense']","['AVAV', 'KTOS', 'BA', 'GD', 'NOC', 'RTN', 'COL']",369.28,103000000000.0,Lockheed Martin Corp,$,0,Lockheed Martin,False,Lockheed Martin,lockheed-martin,"$900,000,000,103,000,000,000.00 ",,Lockheed Martin,0.0,L
52.0,9042.0,LOW,Lowe`s Companies Inc,USD,NYSE,Home Improvement Retail,"Lowe's Cos., Inc. engages in the retail sale of home improvement products. The company is headquartered in Mooresville, North Carolina and currently employs 190,000 full-time employees. The firm operates approximately 2,370 home improvement and hardware stores. The firm offers a range of products for maintenance, repair, remodeling and decorating. The firm offers home improvement products in categories, including Lumber and Building Materials; Tools and Hardware; Appliances; Fashion Fixtures; Rough Plumbing and Electrical; Lawn and Garden; Seasonal and Outdoor Living; Paint; Flooring; Millwork, and Kitchens. The firm also supports the communities that focus on K-12 public education and community improvement projects. The firm serves its customers in the United States, Canada and Mexico.",Consumer Cyclical,US,12/19/1979,Lowe's Companies,Stock,"['Consumer Cyclical', 'Home Improvement Stores', 'Retail - Apparel & Specialty']","['BLDR', 'HD', 'LL', 'SHOS']",158.0,119000000000.0,Lowe`s Companies Inc,$,Lowe's,Lowe's,False,Lowe's,lowe-s,"$900,000,000,119,000,000,000.00 ",,Lowe's,0.0,L
485.0,11223.0,L,Loews Corp,USD,NYSE,Insurance Property & Casualty,"Loews Corp. operates as a holding company, which engages in the oil and gas business. The company is headquartered in New York City, New York and currently employs 17,900 full-time employees. The Company, through its subsidiaries, is engaged in commercial property and casualty insurance; operation of offshore oil and gas drilling rigs; transportation and storage of natural gas and natural gas liquids, and operation of a chain of hotels. The firm has five segments consisted of its four individual operating subsidiaries, CNA Financial Corporation (CNA), Diamond Offshore Drilling, Inc. (Diamond Offshore), Boardwalk Pipeline Partners, LP (Boardwalk Pipeline) and Loews Hotels Holding Corporation (Loews Hotels), and the Corporate segment. CNA's insurance products include commercial property and casualty coverages, including surety. CNA's services include risk management, information services, warranty and claims administration. CNA's core business, commercial property and casualty insurance operations include Specialty, Commercial and International lines of business.",Financial Services,US,3/13/1959,Loews,Stock,"['Financial Services', 'Insurance - Property & Casualty']","['ALL', 'AFG', 'WRB', 'CNA', 'MKL', 'PGR', 'RLI', 'TRV', 'CB', 'WTM']",41.35,11365997600.0,Loews Corp,$,0,Loews,False,Loews,loews,"$90,000,000,011,365,900,000.00 ",,Loews,0.0,L
486.0,10579.0,LBRDA,Liberty Broadband Corp,USD,NASDAQ,Entertainment,"Liberty Broadband Corp. operates as a holding company, which engages in the cable, broadband and mobile location technology businesses. The company is headquartered in Englewood, Colorado and currently employs 0 full-time employees. The firm's segments include Skyhook, Charter, and Corporate and other. Skyhook provides a wireless fidelity (Wi-Fi)-based location platform focused on providing positioning technology and contextual location intelligence solutions. Charter is an equity method investment that provides cable services in the United States, offering a range of entertainment, information and communications solutions to residential and commercial customers. Charter offers its customers subscription-based video services, including video on demand (VOD), high definition television, and digital video recorder service, Internet services and voice services. Skyhook's Wi-Fi location solution can be used to help carriers and emergency personnel offer E-9-1-1 services domestically. Charter offers broadband communications solutions for businesses and carrier organizations.",Communication Services,US,11/4/2014,Liberty Broadband,Stock,"['Communication Services', 'Pay TV']","['BCOM', 'RNET', 'HCOM', 'GTT']",148.85,26635518000.0,Liberty Broadband Corp,$,0,Liberty Broadband,False,Liberty Broadband,liberty-broadband,"$90,000,000,026,635,500,000.00 ",,Liberty Broadband,0.0,L
487.0,11859.0,LBRDK,Liberty Broadband Corp.,USD,NASDAQ,Entertainment,,Communication Services,US,,Liberty Broadband,Stock,"['Communication Services', 'Pay TV']","['BCOM', 'VG', 'RNET', 'GTT']",149.52,26668836900.0,Liberty Broadband Corporation,$,0,Liberty Broadband,False,Liberty Broadband,liberty-broadband,"$90,000,000,026,668,800,000.00 ",,Liberty Broadband,0.0,L
488.0,283.0,LBTYA,Liberty Global Ordinary Shares,USD,NASDAQ,Entertainment,"Liberty Global Plc is an international television and broadband company, which engages in the provision of broadband communications services. The company is headquartered in Hammersmith, Middlesex and currently employs 26,600 full-time employees. The firm operates as a television and broadband company. Its segments include Liberty Global Group and LiLAC Group. The Liberty Global Group includes its operations in the United Kingdom, Ireland, Belgium, Switzerland and Central and Eastern Europe. The Liberty Global Group also includes the Company's investment in VodafoneZiggo Group Holding B.V., which operates a cable network in the Netherlands, and in various content businesses. The LiLAC Group has broadband operations predominately in Latin America and the Caribbean serving residential and business customers. The LiLAC Group includes its operations in Chile and Puerto Rico and its Cable & Wireless Communications Limited operations primarily in the Caribbean and Latin America, including sub-sea and terrestrial fiber optic cable networks.",Communication Services,GB,6/2/2004,Liberty Global PLC,Stock,"['Communication Services', 'Pay TV']","['RCI', 'SJR', 'DISH', 'CHTR']",20.44,11697771500.0,Liberty Global Ordinary Shares,$,Liberty Global,Liberty Global,False,Liberty Global,liberty-global,"$90,000,000,011,697,700,000.00 ",,Liberty Global,0.0,L
489.0,11795.0,LBTYB,Liberty Global plc Class B Ordinary Shares,USD,NASDAQ,Entertainment,,Communication Services,GB,,Liberty Global Ordinary Shares,Stock,"['Communication Services', 'Pay TV']","['RCI', 'SJR', 'DISH', 'CHTR']",19.72,11362604000.0,Liberty Global plc Class B Ordinary Shares,$,0,Liberty Global Ordinary Shares,False,Liberty Global Ordinary Shares,liberty-global,"$90,000,000,011,362,600,000.00 ",,Liberty Global Ordinary Shares,0.0,L
490.0,9258.0,LBTYK,Liberty Global plc,USD,NASDAQ,Entertainment,,Communication Services,GB,,Liberty Global,Stock,"['Communication Services', 'Pay TV']","['RCI', 'SJR', 'DISH', 'CHTR']",19.82,11664287700.0,Liberty Global plc,$,0,Liberty Global,False,Liberty Global,liberty-global,"$90,000,000,011,664,200,000.00 ",,Liberty Global,0.0,L
491.0,12155.0,LDOS,Leidos Holdings Inc,USD,NYSE,Information Technology Services,"Leidos Holdings, Inc. is a holding company, which engages in the provision of scientific, engineering and information technology services and solutions in the areas of defense, intelligence, civil and health markets. The company is headquartered in Reston, Virginia and currently employs 32,000 full-time employees. The firm provides technology and engineering services and solutions in the defense, intelligence, civil and health markets. Its segments include National Security Solutions (NSS), Information Systems & Global Solutions (IS&GS), Health and Infrastructure (HIS), and Corporate and Other. The NSS segment provides a portfolio of national security solutions and systems. The IS&GS segment focuses on providing information technology, management and engineering services to civil, defense and intelligence agencies of the United States government. HIS segment serves customers, including the United States federal government, state and local governmental agencies, foreign governments, healthcare providers and commercial enterprises. Its infrastructure business is focused on integrating and protecting physical, digital and data domains. The Corporate and Other segment includes the operations of various corporate activities.",Technology,US,10/13/2006,Leidos,Stock,"['Technology', 'Information Technology Services', 'Application Software']","['OSIS', 'LMT', 'CACI', 'GD', 'NOC', 'UIS', 'LLL', 'DXC', 'XLK']",94.99,13519071200.0,Leidos Holdings Inc,$,0,Leidos,False,Leidos,leidos,"$90,000,000,013,519,000,000.00 ",,Leidos,0.0,L
492.0,11165.0,LEN,Lennar Corp,USD,NYSE,Residential Construction,"Lennar Corp. is a homebuilder company, which engages in the provision of real estate related financial and investment management services. The company is headquartered in Miami, Florida and currently employs 11,626 full-time employees. The firm is a homebuilder that operates in various states. Its segments include Homebuilding East, Homebuilding Central, Homebuilding West, Lennar Financial Services and Lennar Multifamily. The company is a developer of multifamily rental properties. Its Homebuilding operations include the construction and sale of single-family attached and detached homes, as well as the purchase, development and sale of residential land. The company operates primarily under the Lennar brand name. The Lennar Financial Services segment includes mortgage financing, title insurance and closing services for both buyers of its homes and others.The Lennar Multifamily segment focuses on developing a portfolio of institutional multifamily rental properties in the United States markets.",Consumer Cyclical,US,7/27/1972,Lennar,Stock,"['Consumer Cyclical', 'Residential Construction', 'Homebuilding & Construction']","['PHM', 'MHO', 'NVR', 'DHI', 'HOV', 'MDC', 'TOL', 'KBH']",76.22,23288334300.0,Lennar Corp,$,0,Lennar,False,Lennar,lennar,"$90,000,000,023,288,300,000.00 ",,Lennar,0.0,L
493.0,4647.0,LEN-B,Lennar Corp.,USD,NYSE,Residential Construction,,Consumer Cyclical,US,,Lennar Corp.,Stock,,,61.74,23325495300.0,Lennar Corporation,$,0,Lennar Corp.,False,Lennar ,lennar,"$90,000,000,023,325,400,000.00 ",,Lennar,1.0,L
494.0,12442.0,LH,Laboratory Corporation of America Holdings,USD,NYSE,Diagnostics & Research,"Laboratory Corp. of America Holdings is a clinical laboratory company. The company is headquartered in Burlington, North Carolina and currently employs 61,000 full-time employees. The firm operates as a healthcare diagnostics company. The firm operates through two segments: LabCorp Diagnostics (LCD) and Covance Drug Development (CDD). The LCD segment is an independent clinical laboratory business, which offers menu of frequently requested and specialty testing through an integrated network of primary and specialty laboratories across the United States. The CDD segment offers drug development services, and provides a range of drug research and development (R&D) and market access services to biopharmaceutical companies and medical device companies across the world. The company serves a range of customers, including managed care organizations (MCOs), biopharmaceutical companies, governmental agencies, physicians and other healthcare providers.",Healthcare,US,4/24/1991,Laboratory of America,Stock,"['Healthcare', 'Diagnostics & Research', 'Medical Diagnostics & Research']","['IDXX', 'DGX', 'ENZ', 'NEO', 'PRPO', 'QGEN', 'XLV']",203.5,19820900400.0,Laboratory Corporation of America Holdings,$,0,Laboratory of America,False,Laboratory of America,laboratory-of,"$90,000,000,019,820,900,000.00 ",,Laboratory of America,0.0,L
495.0,4591.0,LHX,L3harris Technologies Inc,USD,NYSE,Aerospace & Defense,"L3Harris Technologies, Inc. is an agile global aerospace and defense technology innovator, which engages in the provision of defense and commercial technologies across air, land, sea, space and cyber domains. The company is headquartered in Melbourne Florida, Florida and currently employs 18,200 full-time employees. The company offers its products and services to government and commercial customer. The company operates in four segments: Communication Systems, which serves markets in tactical communications and defense, and public safety networks; Space and Intelligence Systems, which provides complete Earth observation, and intelligence solutions from advanced sensors and payloads, as well as ground processing and information analytics; Electronic Systems, which offers a portfolio of solutions in electronic warfare, wireless and technology, among others, and Critical Networks, which provides managed services supporting air traffic management, energy and maritime communications, and ground network operation and sustainment, as well as information technology (IT) and engineering services.",Industrials,US,7/13/1955,L3harris Technologies Inc,Stock,,,187.71,39440126000.0,L3harris Technologies Inc,$,L3Harris,L3Harris,False,L3Harris,l3harris,"$90,000,000,039,440,100,000.00 ",,L3Harris,0.0,L
