Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
42.0,10226.0,IBM,International Business Machines Corp,USD,NYSE,Software Application,"International Business Machines Corp. is an information technology company, which provides integrated solutions that leverage information technology and knowledge of business processes. The company is headquartered in Armonk, New York and currently employs 350,600 full-time employees. The firm operates through five segments: Cognitive Solutions, Global Business Services (GBS), Technology Services & Cloud Platforms, Systems and Global Financing. The Cognitive Solutions segment delivers a spectrum of capabilities, from descriptive, predictive and prescriptive analytics to cognitive systems. Cognitive Solutions includes Watson, a cognitive computing platform that has the ability to interact in natural language, process big data, and learn from interactions with people and computers. The GBS segment provides clients with consulting, application management services and global process services. The Technology Services & Cloud Platforms segment provides information technology infrastructure services. The Systems segment provides clients with infrastructure technologies. The Global Financing segment includes client financing, commercial financing, and remanufacturing and remarketing.",Technology,US,11/11/1915,International Business Machines,Stock,"['Technology', 'Information Technology Services', 'Application Software']","['CSCO', 'INTC', 'MSFT', 'AAPL', 'SAP', 'VMW', 'ACN', 'ORCL', 'HPQ', 'GOOGL', 'XLK']",117.2,104000000000.0,International Business Machines Corp,$,0,International Business Machines,False, Business Machines,int-business,"$900,000,000,104,000,000,000.00 ",,Business Machines,1.0,I
43.0,11217.0,INTC,Intel Corp,USD,NASDAQ,Semiconductors,"Intel Corp. engages in the design, manufacture, and sale of computer products and technologies. The company is headquartered in Santa Clara, California and currently employs 107,400 full-time employees. The firm's segments are Client Computing Group (CCG), Data Center Group (DCG), Internet of Things Group (IOTG), Non-Volatile Memory Solutions Group (NSG), Intel Security Group (ISecG), Programmable Solutions Group (PSG), All Other and New Technology Group (NTG). The company delivers computer, networking and communications platforms to a set of customers, including original equipment manufacturers (OEMs), original design manufacturers (ODMs), cloud and communications service providers, as well as industrial, communications and automotive equipment manufacturers. The company offers platforms to integrate various components and technologies, including a microprocessor and chipset, a stand-alone System-on-Chip (SoC), or a multichip package. The CCG operating segment includes platforms that integrates in notebook, two in one systems, desktop computers for consumers and businesses, tablets, and phones.",Technology,US,10/13/1971,Intel,Stock,"['Technology', 'Semiconductors']","['AMAT', 'QCOM', 'NVDA', 'TXN', 'AMD', 'HPQ', 'XLK']",46.35,190000000000.0,Intel Corp,$,0,Intel,False,Intel,intel,"$900,000,000,190,000,000,000.00 ",,Intel,0.0,I
435.0,3508.0,IAC,IAC/Interactivecorp,USD,NASDAQ,Internet Content & Information,"IAC/Interactivecorp., formerly IAC Holdings Inc., is a media and Internet company. The Company operates its business through six segments: ANGI Homeservices, Vimeo, Dotdash, Applications, Ask Media Group and Emerging & Others. The Company’s ANGI Homeservices connects of home service professionals across 500 different categories, from repairing and remodeling to cleaning and landscaping, with consumers through category-transforming products under brands such as HomeAdvisor, Angie's List, Handy and Fixd Repair. The Company’s Vimeo segment operates a global video platform for creative professionals, small and medium businesses, organizations and enterprises to connect with their audiences, customers and employees. The Dotdash is a portfolio of digital brands providing information and inspiration in select vertical content categories. Its Applications segment consists of Desktop, which includes its direct-to-consumer downloadable desktop applications.",Communication Services,US,7/1/2020,IAC/InterActiveCorp,Stock,"['Technology', 'Internet Content & Information', 'Online Media']","['MSFT', 'BIDU', 'DIS', 'CBS', 'BCOR', 'FOXA', 'GOOGL', 'LEAF', 'XLK']",134.01,11436293100.0,IAC/Interactivecorp,$,IAC,IAC,False,IAC,iac,"$90,000,000,011,436,200,000.00 ",,IAC,0.0,I
436.0,11591.0,IBKR,Interactive Brokers Group Inc,USD,NASDAQ,Capital Markets,"Interactive Brokers Group, Inc. operates as an investment holding company, which engages in broker or dealer and proprietary trading businesses. The company is headquartered in Greenwich, Connecticut and currently employs 1,581 full-time employees. The firm is an automated global electronic broker and market maker specializing in routing orders, and executing and processing trades in securities, futures, foreign exchange instruments, bonds and mutual funds on over 120 electronic exchanges and market centers around the world and offering custody, prime brokerage, securities and margin lending services to customers. The company operates in two segments: electronic brokerage and market making. The company conducts its electronic brokerage business through its Interactive Brokers (IB) subsidiaries. The company conducts its market making business through its Timber Hill (TH) subsidiaries. In the United States, it conducts its business from Greenwich, Connecticut and Chicago, Illinois. Outside the United States, it conducts business in Canada, England, Switzerland, Liechtenstein, China (Hong Kong and Shanghai), India, Australia and Japan.",Financial Services,US,5/4/2007,Interactive Brokers,Stock,"['Financial Services', 'Capital Markets', 'Brokers & Exchanges']","['NDAQ', 'MKTX', 'AMTD', 'CME', 'GS', 'SCHW', 'ICE', 'CBOE']",51.52,22073126900.0,Interactive Brokers Group Inc,$,0,Interactive Brokers,False,Interactive Brokers,interactive-brokers,"$90,000,000,022,073,100,000.00 ",,Interactive Brokers,0.0,I
437.0,11496.0,IBN,ICICI Bank Limited,USD,NYSE,Banks Regional,,Financial Services,IN,,ICICI Bank,Stock,"['Financial Services', 'Banks - Regional - Asia', 'Banks']",[],13.2,44824957000.0,ICICI Bank Limited,$,0,ICICI Bank,False,ICICI Bank,icici-bank,"$90,000,000,044,824,900,000.00 ",,ICICI Bank,0.0,I
438.0,8837.0,IDXX,IDEXX Laboratories Inc,USD,NASDAQ,Diagnostics & Research,"IDEXX Laboratories, Inc. engages in the development, manufacture, and distribution of products and services for the animal veterinary, livestock and poultry, dairy and water testing markets. The company is headquartered in Westbrook, Maine and currently employs 8,377 full-time employees. The firm also sells a line of portable electrolytes and blood gas analyzers for the human point-of-care medical diagnostics market. Its segments include diagnostic and information technology-based products and services for the veterinary market, which the Company refers to as the Companion Animal Group; water quality products; diagnostic products and services for livestock and poultry health, which the Company refers to as Livestock, Poultry and Dairy, and Other operating segment, which combines and presents products for the human point-of-care medical diagnostics market with its pharmaceutical product line and its out-licensing arrangements. Its products and services include point-of-care veterinary diagnostic products, comprising instruments, consumables and rapid assay test kits, among others.",Healthcare,US,6/21/1991,IDEXX Laboratories,Stock,"['Healthcare', 'Diagnostics & Research', 'Medical Diagnostics & Research']","['HSIC', 'NEOG', 'VIVO', 'ABT', 'TMO', 'HSKA', 'XLV']",455.06,38816575000.0,IDEXX Laboratories Inc,$,IDEXX Laboratories,IDEXX Laboratories,False,IDEXX Laboratories,idexx-laboratories,"$90,000,000,038,816,500,000.00 ",,IDEXX Laboratories,0.0,I
439.0,7758.0,IEP,Icahn Enterprises LP,USD,NASDAQ,Conglomerates,"Icahn Enterprises LP operates as holding company. The company is headquartered in New York City, New York and currently employs 29,000 full-time employees. The firm's segments include Automotive, Energy, Metals, Food Packaging, Mining, Real Estate and Home Fashion. The firm's Investment segment includes various private investment funds. The firm operates its Automotive segment through its ownership in IEH Auto Parts Holding LLC. The firm operates Energy segment through its controlling interest in CVR Energy, Inc. The company operates its Metals segment through its subsidiary, PSC Metals, Inc. Its Food Packaging segment consists of ownership in Viskase Companies, Inc. The firm's Real Estate operations consist of rental real estate, property development and associated resorts. The company also owns a limited partner interest in Icahn Enterprises Holdings L.P. (Icahn Enterprises Holdings).",Industrials,US,7/23/1987,Icahn Enterprises,Stock,"['Industrials', 'Conglomerates']","['MNRO', 'AZO', 'AAP', 'ORLY']",51.96,12058980400.0,Icahn Enterprises LP,$,Icahn Enterprises,Icahn Enterprises,False,Icahn Enterprises,icahn-enterprises,"$90,000,000,012,058,900,000.00 ",,Icahn Enterprises,0.0,I
440.0,11247.0,IEX,IDEX Corp,USD,NYSE,Specialty Industrial Machinery,"IDEX Corp. engages in the provision of engineering solutions. The company is headquartered in Lake Forest, Illinois and currently employs 7,352 full-time employees. The firm operates through three segments: Fluid & Metering Technologies (FMT), Health & Science Technologies (HST) and Fire & Safety/Diversified Products (FSDP). Its FMT segment provides flow monitoring and other services for the food, chemical, water and wastewater, agricultural and energy industries. The HST segment designs and distributes precision fluidics, rotary lobe pumps, roll compaction and drying systems. Its FSDP segment produces firefighting pumps and controls, rescue tools, lifting bags and other components and systems; engineered stainless steel banding and clamping devices, and precision equipment. Its Fire & Safety platform provides Hurst Jaws of Life, which manufactures the rescue tools. The company provides Band-IT platform, which designs and manufactures engineered fastening solutions.",Industrials,US,6/2/1989,IDEX,Stock,"['Industrials', 'Diversified Industrials', 'Industrial Products']",[],191.44,14493118500.0,IDEX Corp,$,0,IDEX,False,IDEX,idex,"$90,000,000,014,493,100,000.00 ",,IDEX,0.0,I
441.0,10212.0,IFF,International Flavors & Fragrances Inc,USD,NYSE,Specialty Chemicals,"International Flavors & Fragrances, Inc. engages in the manufacture and supply of flavors and fragrances used in the food, beverage, personal care, and household products. The company is headquartered in New York City, New York and currently employs 13,000 full-time employees. The company operates through three segments: Taste, Frutarom and Scent. Taste is comprised of Flavor Compounds which are sold to the food and beverage industries for use in consumer products, such as prepared foods, beverages, dairy, food and sweet products. Frutarom segment creates and manufactures a naturals-focused suite of flavor compounds, functional foods and specialty fine ingredients. Scent segment is comprised of Fragrance Compounds, which are used by its customers in two broad categories: Fine Fragrances and Consumer Fragrances; Fragrance Ingredients, which consists of synthetic and natural ingredients that can be combined with other materials to create fragrance and consumer compounds; and Cosmetic Active Ingredients, consisting of active and functional ingredients, botanicals and delivery systems.",Basic Materials,US,3/2/1964,Internationa Flavors & Fragrances,Stock,"['Basic Materials', 'Specialty Chemicals', 'Chemicals']","['BCPC', 'UG', 'EL', 'GRA', 'PG', 'SCL', 'SXT']",109.2,11677083600.0,International Flavors & Fragrances Inc,$,0,Internationa Flavors & Fragrances,False,Internationa Flavors & Fragrances,internationa-flavors,"$90,000,000,011,677,000,000.00 ",,Internationa Flavors & Fragrances,0.0,I
442.0,7219.0,IGZ,Versum Materials,USD,NYSE,,,Industrials,,,Versum Materials,Stock,,,26.25,10856836100.0,Versum Materials,$,0,Versum Materials,False,Versum Materials,versum-materials,"$90,000,000,010,856,800,000.00 ",,Versum Materials,0.0,I
