Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
35.0,11070.0,DHR,Danaher Corp,USD,NYSE,Diagnostics & Research,"Danaher Corp. operates as a medical company, which designs, manufactures, and markets professional, medical, industrial and commercial products and services. The company is headquartered in Washington, Washington Dc and currently employs 71,000 full-time employees. The firm operates through three segments: Life Sciences, which offers a range of research tools that scientists use to study the basic building blocks of life, including genes, proteins, metabolites and cells, in order to understand the causes of disease, identify new therapies and test new drugs and vaccines; Diagnostics; which offers analytical instruments, reagents, consumables, software and services; and Environmental & Applied Solutions, which consists of various lines of business, including water quality and product identification. Danaher's research and development, manufacturing, sales, distribution, service and administrative facilities were located in over 60 countries.",Healthcare,US,12/10/1969,Danaher,Stock,"['Healthcare', 'Diagnostics & Research', 'Medical Diagnostics & Research', 'Industrials', 'Diversified Industrials', 'Industrial Products']","['AME', 'A', 'BIO', 'EMR', 'GE', 'HON', 'TMO', 'UTX', 'ABB', 'MMM', 'XLV']",233.14,166000000000.0,Danaher Corp,$,0,Danaher,False,Danaher,danaher,"$900,000,000,166,000,000,000.00 ",,Danaher,0.0,D
36.0,469.0,DIS,The Walt Disney,USD,NYSE,Entertainment,"The Walt Disney Co. is a diversified international family entertainment and media enterprise. The company is headquartered in Burbank, California and currently employs 223,000 full-time employees. The firm operates in four business segments: Media Networks, Parks Experiences and Products, Studio Entertainment, and Direct-To-Consumer and International. The media networks segment includes cable and broadcast television networks, television production and distribution operations, domestic television stations, and radio networks and stations. The firm's Walt Disney Imagineering unit designs and develops new theme park concepts and attractions, as well as resort properties. The studio entertainment segment produces and acquires live-action and animated motion pictures, direct-to-video content, musical recordings and live stage plays. The firm also develops and publishes games, primarily for mobile platforms, books, magazines and comic books.",Consumer Cyclical,US,11/12/1957,Walt Disney Co,Stock,"['Consumer Cyclical', 'Media - Diversified', 'Entertainment']","['CMCSA', 'DISCA', 'SNE', 'CBS', 'PSO', 'AMCX', 'VIAB', 'FOXA']",137.82,249000000000.0,The Walt Disney,$,Disney,Disney,False,Disney,disney,"$900,000,000,249,000,000,000.00 ",,Disney,0.0,D
286.0,9119.0,D,Dominion Energy Inc,USD,NYSE,Utilities Diversified,"Dominion Energy, Inc. engages in the provision of electricity and natural gas to homes, businesses, and wholesale customers. The company is headquartered in Richmond, Virginia and currently employs 21,300 full-time employees. Dominion is focused on its investment in regulated electric generation, transmission and distribution and regulated natural gas transmission and distribution infrastructure. The company operates through three segments: Dominion Virginia Power operating segment (DVP), Dominion Generation, Dominion Energy, and Corporate and Other. The DVP segment includes regulated electric distribution and regulated electric transmission. The Dominion Generation segment includes regulated electric fleet and merchant electric fleet. The Dominion Energy segment includes gas transmission and storage, gas gathering and processing, liquefied natural gas import and storage, and nonregulated retail energy marketing. As of December 31, 2016, Dominion served utility and retail energy customers, and operated an underground natural gas storage system with approximately one trillion cubic feet of storage capacity.",Utilities,US,5/20/1983,Dominion Energy,Stock,"['Utilities', 'Utilities - Diversified', 'Utilities - Regulated']","['ETR', 'NI', 'FE', 'AEE', 'SRE', 'CMS', 'EXC', 'SCG', 'CNP', 'DUK', 'XLU']",85.68,69899370000.0,Dominion Energy Inc,$,Dominion Energy,Dominion Energy,False,Dominion Energy,dominion-energy,"$90,000,000,069,899,300,000.00 ",,Dominion Energy,0.0,D
287.0,9115.0,DAL,Delta Air Lines Inc,USD,NYSE,Airlines,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo throughout the United States and across the world. The Company's segments include Airline and Refinery. The Company's route network is centered around a system of hub, international gateway and airports that the Company operates in Amsterdam, Atlanta, Boston, Detroit, London-Heathrow, Los Angeles, Minneapolis-St. Paul, New York-LaGuardia, New York- John F Kennedy International Airport, Paris-Charles de Gaulle, Salt Lake City, Seattle and Tokyo-Narita. Each of these operations includes flights that gather and distribute traffic from markets in the geographic region surrounding the hub or gateway to domestic and international cities and to other hubs or gateways. The Company's route network includes its international joint ventures, its alliances with other foreign airlines, its membership in SkyTeam and agreements with multiple domestic regional carriers that operate as Delta Connection.",Industrials,US,4/26/2007,Delta Air Lines,Stock,"['Industrials', 'Airlines']","['SKYW', 'JBLU', 'HA', 'ALGT', 'CEA', 'ALK', 'LUV', 'AAL', 'SAVE', 'UAL']",35.02,22333446100.0,Delta Air Lines Inc,$,Delta Air Lines,Delta Air Lines,False,Delta Air Lines,delta-air-lines,"$90,000,000,022,333,400,000.00 ",,Delta Air Lines,0.0,D
288.0,2200.0,DCUE,"Dominion Energy, Inc.",USD,NYSE,Utilities Diversified,,Utilities,US,,"Dominion Energy, Inc.",Stock,,,108.93,65637077000.0,"Dominion Energy, Inc.",$,0,"Dominion Energy, Inc.",False,"Dominion Energy, .",dominion-energy-inc,"$90,000,000,065,637,000,000.00 ",,"Dominion Energy,",2.0,D
289.0,378.0,DD,E I du Pont de Nemours and,USD,NYSE,Chemicals,"DuPont de Nemours, Inc. operates as a holding company, which engages in the development of specialty materials, chemicals, and agricultural products. The company is headquartered in Wilmington, Delaware and currently employs 98,000 full-time employees. The firm offers its products and solutions across four businesses: Electronics and Imaging, Nutrition and Biosciences, Safety and Construction, and Transportation and Industrial. The company offers products under various brands, such as Kevlar, Nomex, Tyvek, Sorona, Danisco, Corian, GREAT STUFF and Styrofoam. Its product lines include adhesives, animal nutrition, biomaterials, clean technologies, construction materials, consumer products, electronic solutions, dietary supplements, water solution, microbial control solutions, industrial enzymes and bioactives, packaging materials and solutions, and medical devices and materials. The company provides solutions to a range of markets, including automotive, building and construction, energy, government and public sector, military, law enforcement, emergency response, packaging and printing, and safety and protection industries.",Basic Materials,US,9/1/2017,Dupont De Nemours Inc,Stock,[],[],60.31,44258492000.0,E I du Pont de Nemours and,$,Dupont De Nemours,Dupont De Nemours,False,Dupont De Nemours,dupont-de-nemours,"$90,000,000,044,258,400,000.00 ",,Dupont De Nemours,0.0,D
290.0,1985.0,DDOG,Datadog Inc,USD,NASDAQ,Software Application,"Datadog, Inc. engages in the development of monitoring and analytics platform for developers, information technology operations teams and business users. The company is headquartered in New York City, New York and currently employs 1,212 full-time employees. Its Software-as-a-Service (SaaS) platform integrates and automates infrastructure monitoring, application performance monitoring and log management to provide real-time observability of its customers’ entire technology stack. Datadog is used by organizations of all sizes and across a range of industries to enable digital transformation and cloud migration, drive collaboration among development, operations and business teams, understand user behavior and track key business metrics. The Company’s platform provides visibility and insights into IT infrastructure, application performance and the real time events. Its platform is employed across public cloud, private cloud, on-premise and multi-cloud hybrid environments.",Technology,US,9/19/2019,Datadog Inc,Stock,,,86.83,26338578400.0,Datadog Inc,$,Datadog,Datadog,False,Datadog,datadog,"$90,000,000,026,338,500,000.00 ",,Datadog,0.0,D
291.0,11207.0,DE,Deere & Co,USD,NYSE,Farm & Heavy Construction Machinery,"Deere & Co. engages in the manufacturing and distribution of equipment used in agriculture, construction, forestry, and turf care. The company is headquartered in Moline, Illinois and currently employs 73,500 full-time employees. The firm is engaged in providing financial services. The firm operates through three business segments: agriculture and turf, construction and forestry, and financial services. The agriculture and turf segment manufactures and distributes a line of agriculture and turf equipment and related service parts. The construction and forestry segment provides a line of construction equipment, and forestry machines and attachments available in the world. The construction and forestry segment is also engaged in providing fleet management telematics solutions. The financial services segment primarily finances sales and leases by the Company dealers of new and used agriculture and turf equipment and construction and forestry equipment. The financial services segment also provides wholesale financing to dealers of the foregoing equipment, finances retail revolving charge accounts and offers extended equipment warranties.",Industrials,US,6/29/1933,Deere,Stock,"['Industrials', 'Farm & Construction Equipment', 'Farm & Construction Machinery']","['ARTW', 'HMC', 'AGCO', 'CAT', 'LNN', 'TTC']",249.35,78140064000.0,Deere & Co,$,0,Deere,False,Deere,deere,"$90,000,000,078,140,000,000.00 ",,Deere,0.0,D
292.0,2012.0,DELL,Dell Technologies Inc,USD,NYSE,Computer Hardware,"Dell Technologies, Inc. is a holding company, which engages in the provision of information technology hardware, software, and service solutions through its subsidiaries. The company is headquartered in Round Rock, Texas and currently employs 157,000 full-time employees. The firm operates through two segments: Client Solutions and Enterprise Solutions Group (ESG). The Client Solutions segment includes sales to commercial and consumer customers of desktops, thin client products and notebooks, as well as services and third-party software and peripherals closely tied to the sale of Client Solutions hardware. Its offerings include hardware, such as desktop personal computers, notebooks and tablets, and peripherals, such as monitors, printers and projectors, as well as third-party software and peripherals. The company also offers cloud-enabled data analytics and infrastructure management services. The ESG segment includes servers, networking and storage, as well as services and third-party software and peripherals that are closely tied to the sale of ESG hardware. The company designs, develops, manufactures, markets, sells and supports a range of products and services.",Technology,US,8/1/2016,Dell Technologies Inc,Stock,,,64.88,48446996000.0,Dell Technologies Inc,$,Dell,Dell,False,Dell,dell,"$90,000,000,048,446,900,000.00 ",,Dell,0.0,D
293.0,9947.0,DEO,Diageo plc,USD,NYSE,Beverages Wineries & Distilleries,,Consumer Defensive,GB,,Diageo,Stock,"['Consumer Defensive', 'Beverages - Wineries & Distilleries', 'Beverages - Alcoholic']","['DEO', 'BF.B', 'STZ.B', 'TAP', 'ROX', 'BUD', 'CCU']",156.16,91241800000.0,Diageo plc,$,0,Diageo,False,Diageo,diageo,"$90,000,000,091,241,800,000.00 ",,Diageo,0.0,D
