Column1,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,order,first_letter
44.0,11161.0,JD,JD.com Inc.,USD,NASDAQ,Internet Retail,,Consumer Cyclical,CN,,JD.com,Stock,"['Technology', 'Internet Content & Information', 'Online Media', 'Consumer Cyclical', 'Specialty Retail', 'Retail - Apparel & Specialty']","['VIPS', 'LITB', 'LEJU', 'JMEI', 'BABA']",82.84,137000000000.0,JD.com Inc.,$,0,JD.com,False,JD.com,jd-com,"$900,000,000,137,000,000,000.00 ",,JD.com,0.0,45,J
45.0,4454.0,JNJ,Johnson & Johnson,USD,NYSE,Drug Manufacturers General,"Johnson & Johnson is a holding company, which engages in the research and development, manufacture and sale of products in the health care field. The company is headquartered in New Brunswick, New Jersey and currently employs 135,100 full-time employees. The company operates through three segments: Consumer, Pharmaceutical and Medical Devices. Its primary focus is products related to human health and well-being. The Consumer segment includes a range of products used in the baby care, oral care, skin care, over-the-counter pharmaceutical, women's health and wound care markets. The Pharmaceutical segment is focused on five therapeutic areas, including immunology, infectious diseases, neuroscience, oncology, and cardiovascular and metabolic diseases. The Medical Devices segment includes a range of products used in the orthopedic, surgery, cardiovascular, diabetes care and vision care fields. Its research facilities are located in the United States, Belgium, Brazil, Canada, China, France, Germany, India, Israel, Japan, the Netherlands, Singapore, Switzerland and the United Kingdom.",Healthcare,US,9/25/1944,Johnson & Johnson,Stock,"['Healthcare', 'Drug Manufacturers - Major', 'Drug Manufacturers']","['GSK', 'NVS', 'ABT', 'LLY', 'PFE', 'SYK', 'SNY', 'MRK', 'MDT', 'XLV']",147.8,389000000000.0,Johnson & Johnson,$,Johnson & Johnson,Johnson & Johnson,False,Johnson & Johnson,johnson-johnson,"$900,000,000,389,000,000,000.00 ",,Johnson & Johnson,0.0,46,J
46.0,9143.0,JPM,JPMorgan Chase & Co,USD,NYSE,Banks Diversified,"JPMorgan Chase & Co. is a financial holding company. The company is headquartered in New York City, New York and currently employs 257,444 full-time employees. The firm is engaged in investment banking, financial services. The company operates in four segments, as well as a Corporate segment. Its segments are Consumer & Community Banking, Corporate & Investment Bank, Commercial Banking and Asset Management. The Consumer & Community Banking segment offers services to consumers and businesses through bank branches, automatic teller machines (ATMs), online, mobile and telephone banking. The Corporate & Investment Bank segment, comprising Banking and Markets & Investor Services, offers investment banking, market-making, prime brokerage, and treasury and securities products and services to corporations, investors, financial institutions, and government and municipal entities. The Commercial Banking segment provides financial solutions, including lending, treasury services, investment banking and asset management. The Asset Management segment comprises investment and wealth management.",Financial Services,US,3/5/1969,JP Morgan Chase,Stock,"['Financial Services', 'Banks - Global', 'Banks']",[],114.78,350000000000.0,JPMorgan Chase & Co,$,JPMorgan Chase,JPMorgan Chase,False,JPMorgan Chase,jpmorgan-chase,"$900,000,000,350,000,000,000.00 ",,JPMorgan Chase,0.0,47,J
462.0,4408.0,J,Jacobs Engineering Group Inc,USD,NYSE,Engineering & Construction,"Jacobs Engineering Group, Inc. engages in the provision of a diverse range of technical, professional, and construction services to industrial, commercial, and governmental clients. The company is headquartered in Dallas, Texas and currently employs 48,000 full-time employees. The Companyâ€™s services include engineering, design, and architectural services; construction and construction management services; operations and maintenance services; and process, scientific, and systems consulting services. Its segments include Aerospace, Technology and Nuclear (ATN) and Buildings, Infrastructure and Advanced Facilities (BIAF). The ATN segment provide a range of scientific, engineering, construction, nuclear and technical support services to the aerospace, defense, technical and automotive industries in several countries. BIAF segment provides services to broad sectors, including buildings; water; transportation, such as roads, rail, aviation and ports; environmental and advanced facilities for life sciences, semiconductors, data centers, consumer products and other manufacturing operations.",Industrials,US,12/15/1989,Jacobs Engineering Group Inc,Stock,,,98.85,12871060500.0,Jacobs Engineering Group Inc,$,Jacobs Engineering,Jacobs Engineering,False,Jacobs Engineering,jacobs-engineering,"$90,000,000,012,871,000,000.00 ",,Jacobs Engineering,0.0,463,J
463.0,7698.0,JBHT,J B Hunt Transport Services Inc,USD,NASDAQ,Integrated Freight & Logistics,"J.B. Hunt Transport Services, Inc. engages in the provision of logistics solutions. The company is headquartered in Lowell, Arkansas and currently employs 27,621 full-time employees. The firm segments include Intermodal (JBI), Dedicated Contract Services (DCS), Integrated Capacity Solutions (ICS) and Truck (JBT). The Company, through its subsidiaries, provides transportation and delivery services to a range of customers and consumers throughout the continental United States, Canada and Mexico. The JBI segment draws on the intermodal services of rail carriers for the underlying linehaul movement of its equipment between rail ramps. Its DCS segment focuses on private fleet conversion and creation in replenishment, specialized equipment and final-mile delivery services. Its ICS segment provides traditional freight brokerage and transportation logistics solutions to customers through relationships with third-party carriers and integration. Its JBT segment offers full-load, dry-van freight, utilizing tractors operating over roads and highways.",Industrials,US,1/1/1983,J.B. Hunt Transport Services,Stock,"['Industrials', 'Integrated Shipping & Logistics', 'Transportation & Logistics']","['HUBG', 'ODFL', 'WERN', 'NSC', 'R', 'KSU', 'RRTS', 'ARCB', 'KNX']",127.96,13522684900.0,J B Hunt Transport Services Inc,$,0,J.B. Hunt Transport Services,False,J.B. Hunt Transport Services,j-b-hunt-transport,"$90,000,000,013,522,600,000.00 ",,J.B. Hunt Transport Services,0.0,464,J
464.0,8046.0,JCI,Johnson Controls International PLC,USD,NYSE,Engineering & Construction,"Johnson Controls International Plc engages in the provision of buildings products, energy solutions, integrated infrastructure and next generation transportation systems. The company is headquartered in Cork, Cork and currently employs 104,000 full-time employees. The firm is focused on developing energy solutions, integrated infrastructure and transportation systems. Its segments include Building Solutions North America, Building Solutions EMEA/LA, Building Solutions Asia Pacific and Global Products. The company designs, manufactures and installs building products and systems around the world, including heating, ventilation and air conditioning (HVAC) equipment, HVAC controls, energy-management systems, security systems, fire detection systems and fire suppression solutions. The firm also provides energy efficiency solutions and technical services, including inspection, scheduled maintenance and replacement of mechanical and control systems. The company also sells certain HVAC and refrigeration products and services in bundled arrangements with multiple performance obligations, such as equipment, commissioning, service labor and extended warranties.",Industrials,IE,8/22/1991,Johnson Controls International,Stock,"['Industrials', 'Engineering & Construction']","['ASCMA', 'HON', 'TXT', 'UTX', 'MMM']",44.0,31952799700.0,Johnson Controls International PLC,$,Johnson Controls,Johnson Controls,False,Johnson Controls,johnson-controls,"$90,000,000,031,952,700,000.00 ",,Johnson Controls,0.0,465,J
465.0,11741.0,JEC,Jacobs Engineering Group Inc.,USD,NYSE,Engineering & Construction,,Industrials,,,Jacobs Engineering,Stock,"['Industrials', 'Engineering & Construction']","['TTEK', 'PWR', 'GVA', 'FLR', 'KBR', 'ACM', 'BWXT']",85.84,11438093300.0,Jacobs Engineering Group Inc.,$,0,Jacobs Engineering,False,Jacobs Engineering,jacobs-engineering,"$90,000,000,011,438,000,000.00 ",,Jacobs Engineering,0.0,466,J
466.0,12528.0,JHX,James Hardie Industries plc ADR,USD,NYSE,Building Materials,,Basic Materials,IE,,James Hardie Industries,Stock,"['Basic Materials', 'Building Materials']","['CRH', 'CX', 'EXP', 'USCR']",27.32,17188569100.0,James Hardie Industries plc American Depositary Shares (Ireland),$,0,James Hardie Industries,False,James Hardie Industries,james-hardie,"$90,000,000,017,188,500,000.00 ",,James Hardie Industries,0.0,467,J
467.0,8358.0,JKHY,Jack Henry & Associates Inc,USD,NASDAQ,Information Technology Services,"Jack Henry & Associates, Inc. engages in the provision of technology solutions and payment processing services primarily for financial services organizations. The company is headquartered in Monett, Missouri and currently employs 6,402 full-time employees. The firm offers a range of products and services, including processing transactions, automating business processes, and managing information financial institutions and diverse corporate entities. The company operates in two segments: bank systems and services (Bank) and credit union systems and services (Credit Union). The company provides its products and services through approximately three business brands, which include Jack Henry Banking, Symitar and ProfitStars. The Core software system consists of the integrated applications required to process deposit, loan, and general ledger transactions, and to maintain centralized customer/member information. Jack Henry Banking markets over three software systems to banks and Symitar markets over two software systems to credit unions. Its subsidiaries include Jack Henry Services, Inc., Symitar Systems, Inc. and Bayside Business Solutions, Inc.",Technology,US,11/21/1985,Jack Henry & Associates,Stock,"['Industrials', 'Business Services']","['FISV', 'ACIW', 'IBM', 'BOH', 'FIS', 'CLGX', 'AVT']",161.08,12293013500.0,Jack Henry & Associates Inc,$,0,Jack Henry & Associates,False,Jack Henry & Associates,jack-henry,"$90,000,000,012,293,000,000.00 ",,Jack Henry & Associates,0.0,468,J
1675.0,9142.0,JACK,Jack in the Box Inc,USD,NASDAQ,Restaurants,"Jack in the Box, Inc. engages in operating and franchising a chain of quick-service and fast-casual restaurants. The company is headquartered in San Diego, California and currently employs 5,200 full-time employees. The firm segment is Jack in the Box. The company has more then 2,200 restaurants in 21 states and Guam. Jack in the Box is a hamburger chain, which offers a selection of products, including classic burgers such as, Jumbo Jack burgers, and new product lines, such as Buttery Jack burgers, and its Brunchfast menu. The company also offers tacos, regular and curly fries, specialty sandwiches, salads and real ice cream shakes, among others. The company also allows its guests to customize meals, as well as order any product at any time of the day or night, including breakfast items. The firm's Jack in the Box QSRs also has the concept of drive-in restaurants. Its Jack in the Box restaurants have seating capacities, ranging from 20 to 100 people.",Consumer Cyclical,US,3/5/1992,Jack In The Box,Stock,"['Consumer Cyclical', 'Restaurants']","['SONC', 'TAST', 'MCD', 'YUM', 'GTIM', 'WEN']",84.96,1987945090.0,Jack in the Box Inc,$,0,Jack In The Box,False,Jack In The Box,jack-in-the-box,"$9,000,000,001,987,940,000.00 ",,Jack In The Box,0.0,1676,J
