,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,timestamp,est_time,est_date
0,2020-12-31,CNE.TO,USD,2020-12-31,2020-12-31,Q4,71531000.0,18484000.0,53047000.0,0.7415945534104095,0.0,8428000.0,0.0,-1666000.0,22591000.0,41075000.0,7850000.0,0.0,44826000.0,0.6266653618710769,30456000.0,0.4257734408857698,-1258000.0,21070000.0,0.29455760439529716,20149000.0,921000.0,0.012875536480686695,0.005088960106089071,0.005088960106089071,180980000.0,180980000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,1620590470,16:01:10,20210509
1,2020-09-30,CNE.TO,USD,2020-09-30,2020-09-30,Q3,64474000.0,14045000.0,50429000.0,0.7821602506436703,0.0,7717000.0,0.0,-3347000.0,20555000.0,34600000.0,7602000.0,0.0,40354000.0,0.6258957098985638,29874000.0,0.46334956726742565,-4581000.0,17473000.0,0.27100846852995003,14864000.0,2609000.0,0.04046592424853429,0.014415957564371754,0.014375051654315546,180980000.0,181495000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,1620590470,16:01:10,20210509
2,2020-06-30,CNE.TO,USD,2020-06-30,2020-06-30,Q2,60513000.0,16226000.0,44287000.0,0.7318592699089452,0.0,8559000.0,0.0,-3261000.0,19411000.0,35637000.0,7705000.0,0.0,37703000.0,0.6230562027993984,24876000.0,0.4110852213573943,-3072000.0,13961000.0,0.23071075636640062,-3754000.0,17715000.0,0.29274701303852063,0.09791837095668708,0.09761191069185163,180916000.0,181484000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,1620590470,16:01:10,20210509
3,2020-03-31,CNE.TO,USD,2020-03-31,2020-03-31,Q1,82287000.0,17954000.0,64333000.0,0.7818124369584503,0.0,8034000.0,0.0,-3994000.0,24130000.0,42084000.0,7631000.0,0.0,54787000.0,0.6658038329262216,40203000.0,0.48857049108607675,-8304000.0,24892000.0,0.3025022178472906,50880000.0,-25988000.0,-0.31582145417866736,-0.14,-0.14,180931000.0,180931000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,1620590470,16:01:10,20210509
4,2019-12-31,CNE.TO,USD,2019-12-31,2019-12-31,Q4,77579000.0,16842000.0,60737000.0,0.7829051676355715,0.0,13494000.0,0.0,-805000.0,33505000.0,50347000.0,7800000.0,0.0,43103000.0,0.5556013869732789,27232000.0,0.35102282834272164,1340000.0,20606000.0,0.2656131169517524,-4826000.0,25432000.0,0.32782067312030316,0.14052381478616421,0.14052381478616421,180980000.0,180980000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,1620590470,16:01:10,20210509
5,2019-09-30,CNE.TO,USD,2019-09-30,2019-09-30,Q3,63646000.0,13015000.0,50631000.0,0.795509537127235,0.0,6385000.0,7012000.0,-1077000.0,18413000.0,31428000.0,7620000.0,0.0,44006000.0,0.6914181566791314,32218000.0,0.5062062030606794,-3519000.0,20929000.0,0.3288344907771109,20266000.0,663000.0,0.010416993998051724,0.003719,0.003666,178273000.0,180873000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,1620590470,16:01:10,20210509
6,2019-06-30,CNE.TO,USD,2019-06-30,2019-06-30,Q2,49928000.0,11737000.0,38191000.0,0.7649214869411953,0.0,6387000.0,2239000.0,-1525000.0,15818000.0,27555000.0,7631000.0,0.0,32402000.0,0.6489745233135715,22373000.0,0.44810527159109115,-2399000.0,12160000.0,0.24355071302675854,10282000.0,1878000.0,0.03761416439673129,0.010587379708085985,0.010492851116611445,177381000.0,178979000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,1620590470,16:01:10,20210509
7,2019-03-31,CNE.TO,USD,2019-03-31,2019-03-31,Q1,50926000.0,12689000.0,38237000.0,0.7508345442406629,0.0,10628000.0,1522000.0,-2086000.0,16988000.0,29677000.0,7737000.0,0.0,31733000.0,0.6231198209166241,21249000.0,0.4172524839963869,-2354000.0,11039000.0,0.21676550288654126,4765000.0,6274000.0,0.1231983662569218,0.035337122001498196,0.034925989634652106,177547000.0,179637000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,1620590470,16:01:10,20210509
8,2018-12-31,CNE.TO,USD,2018-12-31,2018-12-31,Q4,54323000.0,11802000.0,42521000.0,0.7827439574397584,0.0,9333000.0,3596000.0,-1298000.0,21114000.0,32916000.0,8249000.0,0.0,31859000.0,0.5864735010953004,21407000.0,0.394068810632697,-7189000.0,5917000.0,0.10892255582350018,22189000.0,-16272000.0,-0.2995416306168658,-0.08991048734666814,-0.08991048734666814,180980000.0,180980000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,1620590470,16:01:10,20210509
9,2018-09-30,CNE.TO,USD,2018-09-30,2018-09-30,Q3,59133000.0,10636000.0,48497000.0,0.8201342735866606,0.0,8689000.0,5735000.0,-2000.0,26470000.0,37106000.0,8225000.0,0.0,32425000.0,0.5483401823009149,22027000.0,0.3724992812811797,-4166000.0,9400000.0,0.15896369201630223,-2738000.0,12138000.0,0.20526609507381666,0.0684012104613616,0.06781573874905718,177453000.0,178985000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Canacol Energy Ltd&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,1620590470,16:01:10,20210509
